farm_id,supplier_id,location_id,size_hectares,primary_crop
3664,2908,3738,21.59,Cocoa
3665,2908,3739,1.12,Maize
3666,2909,3740,7.55,Cocoa
3667,2910,3741,8.67,Yam
3668,2911,3742,16.43,Maize
3669,2912,3743,16.66,Plantain
3670,2913,3744,19.86,Yam
3671,2913,3745,10.22,Cocoa
3672,2913,3746,21.04,Groundnut
3673,2914,3747,12.06,Cocoa
3674,2914,3748,16.42,Plantain
3675,2914,3749,5.55,Rice (Paddy)
3676,2915,3750,12.86,Yam
3677,2915,3751,13.01,Plantain
3678,2916,3752,15.12,Rice (Paddy)
3679,2917,3753,15.55,Plantain
3680,2917,3754,15.54,Rice (Paddy)
3681,2917,3755,15.86,Maize
3682,2918,3756,19.67,Groundnut
3683,2919,3757,9.32,Yam
3684,2920,3758,21.34,Cocoa
3685,2920,3759,7.58,Cocoa
3686,2921,3760,23.37,Cassava
3687,2922,3761,10.96,Groundnut
3688,2923,3762,7.84,Rice (Paddy)
3689,2923,3763,3.84,Groundnut
3690,2924,3764,8.62,Cassava
3691,2925,3765,16.81,Cocoa
3692,2926,3766,13.4,Maize
3693,2927,3767,22.29,Groundnut
3694,2928,3768,9.09,Rice (Paddy)
3695,2929,3769,2.36,Maize
3696,2930,3770,13.28,Rice (Paddy)
3697,2931,3771,24.18,Yam
3698,2931,3772,15.88,Plantain
3699,2931,3773,21.54,Cocoa
3700,2932,3774,14.95,Yam
3701,2933,3775,15.99,Groundnut
3702,2934,3776,1.81,Cocoa
3703,2935,3777,20.0,Maize
3704,2936,3778,14.94,Groundnut
3705,2937,3779,19.96,Cassava
3706,2938,3780,0.72,Maize
3707,2939,3781,12.02,Cocoa
3708,2940,3782,9.31,Groundnut
3709,2941,3783,17.47,Yam
3710,2942,3784,22.08,Cassava
3711,2943,3785,20.82,Groundnut
3712,2944,3786,17.89,Yam
3713,2945,3787,22.68,Rice (Paddy)
3714,2946,3788,4.48,Rice (Paddy)
3715,2947,3789,23.19,Maize
3716,2948,3790,5.18,Maize
3717,2948,3791,13.41,Rice (Paddy)
3718,2949,3792,1.51,Cassava
3719,2950,3793,19.11,Maize
3720,2951,3794,22.92,Plantain
3721,2952,3795,17.96,Cocoa
3722,2953,3796,20.0,Plantain
3723,2954,3797,6.59,Plantain
3724,2955,3798,4.31,Yam
3725,2955,3799,3.19,Cassava
3726,2956,3800,5.95,Rice (Paddy)
3727,2957,3801,10.53,Cocoa
3728,2958,3802,4.71,Groundnut
3729,2959,3803,16.89,Rice (Paddy)
3730,2960,3804,14.92,Cassava
3731,2961,3805,2.5,Cassava
3732,2962,3806,0.68,Groundnut
3733,2963,3807,19.0,Cassava
3734,2964,3808,18.09,Cocoa
3735,2965,3809,20.64,Groundnut
3736,2966,3810,22.66,Plantain
3737,2967,3811,24.13,Maize
3738,2968,3812,17.43,Rice (Paddy)
3739,2969,3813,10.49,Maize
3740,2970,3814,24.8,Plantain
3741,2971,3815,3.75,Maize
3742,2972,3816,6.49,Cassava
3743,2973,3817,19.38,Cassava
3744,2974,3818,17.97,Plantain
3745,2975,3819,9.87,Groundnut
3746,2976,3820,11.42,Maize
3747,2977,3821,9.01,Rice (Paddy)
3748,2978,3822,14.18,Yam
3749,2979,3823,11.51,Maize
3750,2980,3824,17.86,Rice (Paddy)
3751,2981,3825,14.78,Rice (Paddy)
3752,2982,3826,16.8,Plantain
3753,2983,3827,12.43,Plantain
3754,2984,3828,3.41,Cassava
3755,2984,3829,20.82,Cassava
3756,2985,3830,2.79,Maize
3757,2986,3831,13.32,Cocoa
3758,2987,3832,7.29,Yam
3759,2987,3833,8.22,Plantain
3760,2988,3834,1.66,Plantain
3761,2989,3835,21.85,Cassava
3762,2990,3836,19.68,Yam
3763,2991,3837,6.1,Rice (Paddy)
3764,2992,3838,17.2,Maize
3765,2993,3839,14.05,Cocoa
3766,2994,3840,13.01,Yam
3767,2995,3841,11.75,Cocoa
3768,2996,3842,24.3,Groundnut
3769,2996,3843,6.3,Maize
3770,2997,3844,17.34,Rice (Paddy)
3771,2998,3845,15.73,Cocoa
3772,2999,3846,22.47,Plantain
3773,3000,3847,10.03,Cassava
3774,3001,3848,11.29,Rice (Paddy)
3775,3002,3849,3.27,Cassava
3776,3003,3850,2.12,Plantain
3777,3004,3851,20.02,Cocoa
3778,3005,3852,5.57,Yam
3779,3006,3853,21.26,Cassava
3780,3007,3854,6.27,Rice (Paddy)
3781,3008,3855,1.93,Cassava
3782,3009,3856,13.1,Cocoa
3783,3009,3857,3.39,Rice (Paddy)
3784,3010,3858,2.66,Cassava
3785,3011,3859,6.35,Cocoa
3786,3012,3860,2.96,Plantain
3787,3013,3861,23.69,Yam
3788,3013,3862,3.0,Maize
3789,3014,3863,22.05,Cassava
3790,3014,3864,2.56,Groundnut
3791,3015,3865,8.94,Groundnut
3792,3016,3866,23.93,Rice (Paddy)
3793,3017,3867,3.14,Rice (Paddy)
3794,3018,3868,16.91,Groundnut
3795,3019,3869,24.0,Rice (Paddy)
3796,3020,3870,22.49,Cocoa
3797,3021,3871,23.19,Rice (Paddy)
3798,3022,3872,22.65,Cocoa
3799,3023,3873,4.86,Rice (Paddy)
3800,3023,3874,11.22,Groundnut
3801,3024,3875,21.79,Groundnut
3802,3025,3876,19.38,Rice (Paddy)
3803,3026,3877,3.34,Cassava
3804,3027,3878,18.67,Yam
3805,3027,3879,8.53,Cassava
3806,3028,3880,17.21,Rice (Paddy)
3807,3029,3881,16.07,Yam
3808,3029,3882,20.0,Rice (Paddy)
3809,3029,3883,21.97,Groundnut
3810,3030,3884,11.56,Plantain
3811,3031,3885,0.72,Rice (Paddy)
3812,3032,3886,4.2,Rice (Paddy)
3813,3033,3887,12.73,Maize
3814,3034,3888,1.84,Plantain
3815,3035,3889,5.56,Rice (Paddy)
3816,3035,3890,17.33,Maize
3817,3035,3891,22.54,Cocoa
3818,3036,3892,18.91,Rice (Paddy)
3819,3037,3893,23.26,Yam
3820,3038,3894,13.61,Maize
3821,3039,3895,21.25,Yam
3822,3039,3896,9.97,Yam
3823,3040,3897,22.81,Groundnut
3824,3040,3898,1.17,Groundnut
3825,3041,3899,24.35,Groundnut
3826,3041,3900,9.39,Yam
3827,3041,3901,12.85,Yam
3828,3042,3902,6.93,Yam
3829,3043,3903,15.46,Maize
3830,3044,3904,20.37,Cassava
3831,3044,3905,16.97,Maize
3832,3045,3906,12.74,Yam
3833,3046,3907,1.13,Maize
3834,3047,3908,1.05,Cocoa
3835,3047,3909,4.8,Cocoa
3836,3047,3910,10.41,Plantain
3837,3048,3911,20.05,Cassava
3838,3049,3912,13.01,Groundnut
3839,3050,3913,8.78,Maize
3840,3051,3914,10.84,Maize
3841,3052,3915,8.17,Cocoa
3842,3053,3916,11.16,Cassava
3843,3054,3917,7.6,Maize
3844,3054,3918,6.62,Cassava
3845,3055,3919,24.49,Yam
3846,3056,3920,13.25,Yam
3847,3057,3921,16.08,Maize
3848,3058,3922,4.46,Rice (Paddy)
3849,3059,3923,11.24,Groundnut
3850,3060,3924,23.48,Groundnut
3851,3061,3925,20.95,Cassava
3852,3062,3926,21.88,Cocoa
3853,3063,3927,16.29,Yam
3854,3063,3928,8.33,Rice (Paddy)
3855,3064,3929,1.5,Cocoa
3856,3065,3930,11.07,Maize
3857,3066,3931,14.84,Rice (Paddy)
3858,3067,3932,8.43,Cassava
3859,3068,3933,18.62,Plantain
3860,3069,3934,24.43,Cassava
3861,3070,3935,0.55,Maize
3862,3071,3936,12.38,Yam
3863,3071,3937,4.2,Maize
3864,3072,3938,15.39,Rice (Paddy)
3865,3073,3939,13.13,Cocoa
3866,3074,3940,1.95,Cassava
3867,3074,3941,19.07,Groundnut
3868,3075,3942,10.17,Cocoa
3869,3076,3943,5.58,Yam
3870,3077,3944,10.98,Rice (Paddy)
3871,3078,3945,22.0,Groundnut
3872,3079,3946,7.16,Groundnut
3873,3080,3947,3.56,Cocoa
3874,3081,3948,4.81,Plantain
3875,3081,3949,2.51,Plantain
3876,3082,3950,9.36,Groundnut
3877,3083,3951,7.02,Cassava
3878,3084,3952,12.55,Maize
3879,3085,3953,0.8,Maize
3880,3085,3954,16.01,Plantain
3881,3086,3955,19.86,Yam
3882,3087,3956,10.62,Rice (Paddy)
3883,3088,3957,12.8,Cassava
3884,3089,3958,10.33,Yam
3885,3090,3959,6.59,Maize
3886,3090,3960,15.06,Plantain
3887,3091,3961,7.0,Plantain
3888,3092,3962,0.54,Groundnut
3889,3092,3963,11.71,Cassava
3890,3092,3964,13.63,Cocoa
3891,3093,3965,11.41,Cocoa
3892,3094,3966,19.46,Rice (Paddy)
3893,3095,3967,6.22,Groundnut
3894,3096,3968,10.91,Groundnut
3895,3097,3969,22.97,Cassava
3896,3098,3970,16.67,Cassava
3897,3099,3971,19.91,Maize
3898,3100,3972,5.81,Rice (Paddy)
3899,3101,3973,18.81,Maize
3900,3102,3974,21.05,Rice (Paddy)
3901,3102,3975,9.98,Plantain
3902,3103,3976,4.88,Maize
3903,3104,3977,24.01,Yam
3904,3104,3978,6.12,Groundnut
3905,3105,3979,15.12,Yam
3906,3106,3980,16.84,Yam
3907,3107,3981,22.47,Maize
3908,3108,3982,9.31,Plantain
3909,3109,3983,11.42,Cassava
3910,3110,3984,7.05,Cocoa
3911,3111,3985,18.69,Plantain
3912,3112,3986,7.03,Cocoa
3913,3113,3987,1.16,Cocoa
3914,3114,3988,21.04,Yam
3915,3115,3989,5.19,Cocoa
3916,3115,3990,6.55,Yam
3917,3116,3991,3.81,Maize
3918,3117,3992,12.44,Rice (Paddy)
3919,3118,3993,1.82,Groundnut
3920,3119,3994,10.78,Cassava
3921,3119,3995,15.8,Cassava
3922,3120,3996,21.46,Cocoa
3923,3121,3997,8.65,Cassava
3924,3122,3998,1.88,Rice (Paddy)
3925,3122,3999,9.33,Maize
3926,3123,4000,4.69,Cassava
3927,3124,4001,17.12,Groundnut
3928,3125,4002,21.76,Cassava
3929,3126,4003,7.54,Plantain
3930,3127,4004,13.12,Maize
3931,3128,4005,5.47,Cocoa
3932,3129,4006,24.19,Plantain
3933,3130,4007,19.44,Rice (Paddy)
3934,3131,4008,5.77,Maize
3935,3131,4009,1.58,Maize
3936,3132,4010,24.77,Rice (Paddy)
3937,3133,4011,16.52,Maize
3938,3134,4012,7.9,Cocoa
3939,3135,4013,1.68,Groundnut
3940,3136,4014,21.29,Groundnut
3941,3137,4015,14.9,Groundnut
3942,3138,4016,15.63,Rice (Paddy)
3943,3139,4017,8.78,Plantain
3944,3140,4018,6.96,Yam
3945,3141,4019,7.22,Plantain
3946,3142,4020,24.23,Cassava
3947,3143,4021,11.61,Rice (Paddy)
3948,3144,4022,0.8,Groundnut
3949,3145,4023,19.73,Yam
3950,3146,4024,2.59,Rice (Paddy)
3951,3146,4025,23.58,Groundnut
3952,3147,4026,8.3,Cocoa
3953,3148,4027,23.5,Plantain
3954,3149,4028,16.08,Rice (Paddy)
3955,3150,4029,11.08,Groundnut
3956,3150,4030,4.78,Plantain
3957,3151,4031,12.96,Yam
3958,3152,4032,7.92,Maize
3959,3153,4033,18.51,Cassava
3960,3154,4034,6.31,Yam
3961,3154,4035,19.07,Groundnut
3962,3155,4036,9.0,Cassava
3963,3156,4037,10.82,Yam
3964,3157,4038,16.44,Maize
3965,3158,4039,5.4,Cocoa
3966,3158,4040,21.16,Maize
3967,3159,4041,7.8,Yam
3968,3160,4042,16.02,Maize
3969,3160,4043,9.74,Cocoa
3970,3160,4044,18.1,Cassava
3971,3161,4045,10.95,Rice (Paddy)
3972,3162,4046,16.95,Maize
3973,3162,4047,2.95,Groundnut
3974,3163,4048,6.88,Cassava
3975,3164,4049,14.2,Cocoa
3976,3165,4050,16.4,Cassava
3977,3166,4051,1.11,Plantain
3978,3167,4052,12.94,Groundnut
3979,3167,4053,24.3,Rice (Paddy)
3980,3168,4054,0.8,Cocoa
3981,3168,4055,5.81,Groundnut
3982,3169,4056,2.21,Rice (Paddy)
3983,3170,4057,7.75,Groundnut
3984,3171,4058,13.23,Plantain
3985,3172,4059,2.34,Cassava
3986,3172,4060,11.51,Cassava
3987,3173,4061,9.52,Cocoa
3988,3174,4062,10.89,Maize
3989,3175,4063,11.34,Plantain
3990,3175,4064,6.66,Plantain
3991,3176,4065,24.28,Yam
3992,3177,4066,17.29,Cocoa
3993,3178,4067,4.21,Groundnut
3994,3179,4068,14.99,Yam
3995,3180,4069,8.03,Yam
3996,3180,4070,8.75,Cocoa
3997,3181,4071,2.8,Cocoa
3998,3181,4072,19.18,Groundnut
3999,3182,4073,14.82,Cassava
4000,3183,4074,20.51,Groundnut
4001,3184,4075,6.59,Plantain
4002,3185,4076,16.8,Rice (Paddy)
4003,3186,4077,17.06,Rice (Paddy)
4004,3187,4078,13.22,Groundnut
4005,3187,4079,16.15,Plantain
4006,3188,4080,1.14,Plantain
4007,3189,4081,2.51,Cocoa
4008,3190,4082,8.5,Cocoa
4009,3191,4083,11.53,Yam
4010,3192,4084,2.15,Yam
4011,3193,4085,8.52,Plantain
4012,3194,4086,19.63,Yam
4013,3195,4087,23.04,Rice (Paddy)
4014,3196,4088,23.04,Yam
4015,3197,4089,17.35,Rice (Paddy)
4016,3198,4090,16.38,Maize
4017,3199,4091,6.75,Maize
4018,3199,4092,22.38,Cassava
4019,3199,4093,23.55,Rice (Paddy)
4020,3200,4094,14.47,Cocoa
4021,3201,4095,18.62,Cocoa
4022,3202,4096,24.66,Groundnut
4023,3203,4097,19.1,Maize
4024,3204,4098,15.88,Maize
4025,3204,4099,2.19,Rice (Paddy)
4026,3205,4100,7.69,Cocoa
4027,3206,4101,9.65,Yam
4028,3206,4102,6.34,Rice (Paddy)
4029,3207,4103,8.05,Rice (Paddy)
4030,3208,4104,23.67,Yam
4031,3208,4105,5.04,Maize
4032,3208,4106,20.72,Rice (Paddy)
4033,3209,4107,6.72,Cassava
4034,3210,4108,11.0,Rice (Paddy)
4035,3211,4109,3.62,Maize
4036,3212,4110,21.55,Cocoa
4037,3213,4111,19.55,Yam
4038,3214,4112,16.62,Yam
4039,3215,4113,8.49,Rice (Paddy)
4040,3216,4114,18.14,Yam
4041,3217,4115,13.92,Plantain
4042,3218,4116,22.55,Maize
4043,3219,4117,19.8,Maize
4044,3219,4118,10.7,Cassava
4045,3220,4119,21.09,Rice (Paddy)
4046,3221,4120,21.92,Cocoa
4047,3222,4121,1.88,Groundnut
4048,3222,4122,15.56,Cassava
4049,3223,4123,12.94,Rice (Paddy)
4050,3224,4124,23.36,Plantain
4051,3225,4125,3.37,Cocoa
4052,3226,4126,21.84,Maize
4053,3227,4127,12.68,Plantain
4054,3228,4128,18.96,Rice (Paddy)
4055,3229,4129,11.64,Cocoa
4056,3230,4130,5.57,Maize
4057,3230,4131,8.38,Cassava
4058,3231,4132,1.49,Cocoa
4059,3231,4133,16.35,Cassava
4060,3232,4134,1.62,Yam
4061,3233,4135,12.53,Yam
4062,3233,4136,18.45,Cassava
4063,3233,4137,10.95,Yam
4064,3234,4138,7.38,Cocoa
4065,3235,4139,21.95,Cocoa
4066,3236,4140,15.19,Yam
4067,3237,4141,22.75,Cassava
4068,3237,4142,2.78,Cocoa
4069,3238,4143,16.03,Cocoa
4070,3239,4144,4.07,Plantain
4071,3240,4145,18.93,Cocoa
4072,3241,4146,3.29,Plantain
4073,3242,4147,2.23,Rice (Paddy)
4074,3243,4148,14.05,Cassava
4075,3244,4149,19.29,Rice (Paddy)
4076,3245,4150,9.44,Cassava
4077,3246,4151,3.93,Groundnut
4078,3246,4152,5.87,Plantain
4079,3247,4153,2.47,Rice (Paddy)
4080,3248,4154,2.65,Cassava
4081,3249,4155,23.75,Plantain
4082,3250,4156,10.79,Plantain
4083,3251,4157,5.75,Cocoa
4084,3252,4158,24.88,Maize
4085,3253,4159,12.86,Maize
4086,3253,4160,19.02,Groundnut
4087,3254,4161,5.67,Plantain
4088,3254,4162,12.4,Groundnut
4089,3255,4163,7.9,Plantain
4090,3256,4164,5.27,Groundnut
4091,3257,4165,2.14,Yam
4092,3258,4166,5.56,Maize
4093,3259,4167,13.94,Plantain
4094,3260,4168,6.38,Cocoa
4095,3260,4169,17.93,Cocoa
4096,3260,4170,18.03,Maize
4097,3261,4171,7.79,Groundnut
4098,3262,4172,3.3,Rice (Paddy)
4099,3262,4173,10.31,Cassava
4100,3263,4174,10.9,Cocoa
4101,3263,4175,9.07,Cocoa
4102,3264,4176,19.82,Groundnut
4103,3265,4177,13.72,Groundnut
4104,3266,4178,15.06,Cassava
4105,3267,4179,5.62,Rice (Paddy)
4106,3268,4180,2.37,Plantain
4107,3269,4181,10.81,Maize
4108,3270,4182,6.05,Rice (Paddy)
4109,3270,4183,1.1,Groundnut
4110,3271,4184,22.08,Maize
4111,3272,4185,14.88,Yam
4112,3273,4186,13.15,Cassava
4113,3274,4187,15.14,Rice (Paddy)
4114,3275,4188,6.7,Groundnut
4115,3276,4189,1.78,Rice (Paddy)
4116,3277,4190,19.24,Yam
4117,3277,4191,23.91,Cocoa
4118,3277,4192,7.54,Cocoa
4119,3278,4193,17.69,Groundnut
4120,3279,4194,3.62,Maize
4121,3280,4195,1.38,Plantain
4122,3281,4196,1.04,Cocoa
4123,3282,4197,4.24,Yam
4124,3283,4198,7.38,Yam
4125,3284,4199,2.41,Cocoa
4126,3285,4200,15.2,Groundnut
4127,3286,4201,17.08,Plantain
4128,3287,4202,3.89,Groundnut
4129,3288,4203,12.38,Maize
4130,3289,4204,18.5,Cassava
4131,3290,4205,16.92,Rice (Paddy)
4132,3291,4206,21.61,Plantain
4133,3292,4207,23.09,Cassava
4134,3293,4208,12.44,Cocoa
4135,3294,4209,3.62,Plantain
4136,3294,4210,2.22,Cassava
4137,3295,4211,24.4,Maize
4138,3296,4212,9.01,Cocoa
4139,3297,4213,5.58,Cocoa
4140,3297,4214,21.18,Maize
4141,3298,4215,8.43,Groundnut
4142,3298,4216,18.5,Maize
4143,3298,4217,21.12,Cocoa
4144,3299,4218,15.15,Maize
4145,3300,4219,19.97,Cassava
4146,3300,4220,20.56,Cassava
4147,3301,4221,10.17,Groundnut
4148,3302,4222,2.74,Plantain
4149,3303,4223,20.44,Yam
4150,3303,4224,13.84,Cocoa
4151,3304,4225,7.63,Cocoa
4152,3305,4226,11.19,Plantain
4153,3306,4227,13.67,Rice (Paddy)
4154,3306,4228,1.01,Yam
4155,3307,4229,2.43,Yam
4156,3308,4230,11.67,Cassava
4157,3309,4231,6.13,Maize
4158,3310,4232,14.38,Rice (Paddy)
4159,3311,4233,5.33,Maize
4160,3312,4234,4.89,Plantain
4161,3313,4235,23.54,Maize
4162,3314,4236,6.8,Groundnut
4163,3315,4237,6.22,Cocoa
4164,3315,4238,4.28,Groundnut
4165,3315,4239,5.14,Rice (Paddy)
4166,3316,4240,16.83,Yam
4167,3317,4241,22.12,Cassava
4168,3317,4242,20.97,Maize
4169,3318,4243,15.67,Cocoa
4170,3319,4244,17.08,Rice (Paddy)
4171,3320,4245,13.52,Groundnut
4172,3321,4246,23.71,Plantain
4173,3322,4247,6.09,Maize
4174,3322,4248,10.82,Cassava
4175,3323,4249,0.82,Cassava
4176,3323,4250,2.9,Plantain
4177,3323,4251,11.73,Groundnut
4178,3324,4252,21.49,Yam
4179,3325,4253,13.66,Plantain
4180,3326,4254,2.59,Cocoa
4181,3327,4255,3.87,Rice (Paddy)
4182,3328,4256,18.24,Rice (Paddy)
4183,3329,4257,24.69,Yam
4184,3330,4258,14.69,Yam
4185,3331,4259,5.8,Plantain
4186,3331,4260,5.36,Groundnut
4187,3332,4261,6.09,Cassava
4188,3333,4262,0.62,Maize
4189,3334,4263,8.26,Yam
4190,3335,4264,1.15,Groundnut
4191,3336,4265,2.57,Yam
4192,3336,4266,17.96,Cassava
4193,3337,4267,13.97,Maize
4194,3338,4268,2.29,Cocoa
4195,3339,4269,20.06,Cocoa
4196,3340,4270,18.44,Rice (Paddy)
4197,3341,4271,20.49,Yam
4198,3342,4272,9.99,Groundnut
4199,3343,4273,9.8,Maize
4200,3344,4274,1.05,Maize
4201,3344,4275,16.47,Cassava
4202,3345,4276,1.8,Rice (Paddy)
4203,3345,4277,15.1,Cocoa
4204,3346,4278,6.54,Plantain
4205,3347,4279,7.95,Yam
4206,3348,4280,19.67,Rice (Paddy)
4207,3349,4281,12.06,Groundnut
4208,3350,4282,24.47,Cassava
4209,3350,4283,24.37,Rice (Paddy)
4210,3351,4284,21.07,Rice (Paddy)
4211,3352,4285,21.11,Yam
4212,3353,4286,16.82,Plantain
4213,3354,4287,14.71,Plantain
4214,3355,4288,14.98,Cocoa
4215,3355,4289,1.97,Cassava
4216,3356,4290,9.4,Rice (Paddy)
4217,3357,4291,1.19,Cassava
4218,3358,4292,7.34,Plantain
4219,3359,4293,11.18,Plantain
4220,3360,4294,1.33,Cocoa
4221,3361,4295,19.7,Cassava
4222,3362,4296,3.76,Maize
4223,3363,4297,3.51,Plantain
4224,3364,4298,1.9,Cocoa
4225,3365,4299,18.91,Cocoa
4226,3366,4300,22.79,Maize
4227,3367,4301,21.74,Cassava
4228,3368,4302,19.99,Groundnut
4229,3369,4303,3.28,Rice (Paddy)
4230,3370,4304,21.71,Yam
4231,3371,4305,3.56,Groundnut
4232,3372,4306,12.79,Rice (Paddy)
4233,3373,4307,23.49,Maize
4234,3374,4308,19.19,Maize
4235,3375,4309,20.73,Groundnut
4236,3375,4310,12.5,Rice (Paddy)
4237,3376,4311,18.61,Maize
4238,3376,4312,18.28,Cocoa
4239,3377,4313,4.2,Groundnut
4240,3377,4314,20.31,Plantain
4241,3378,4315,13.55,Rice (Paddy)
4242,3379,4316,23.46,Yam
4243,3380,4317,11.41,Cocoa
4244,3380,4318,13.86,Groundnut
4245,3381,4319,1.24,Yam
4246,3382,4320,1.79,Maize
4247,3382,4321,23.58,Groundnut
4248,3383,4322,1.39,Plantain
4249,3384,4323,8.62,Cassava
4250,3385,4324,10.24,Rice (Paddy)
4251,3386,4325,7.0,Maize
4252,3386,4326,2.55,Rice (Paddy)
4253,3387,4327,13.62,Cassava
4254,3387,4328,1.19,Maize
4255,3388,4329,12.61,Cocoa
4256,3388,4330,12.49,Groundnut
4257,3389,4331,2.13,Cassava
4258,3390,4332,2.2,Maize
4259,3391,4333,21.53,Cocoa
4260,3392,4334,15.51,Plantain
4261,3393,4335,5.83,Rice (Paddy)
4262,3393,4336,14.66,Cassava
4263,3393,4337,10.48,Plantain
4264,3394,4338,15.35,Plantain
4265,3395,4339,14.01,Plantain
4266,3396,4340,24.6,Cassava
4267,3397,4341,7.87,Cassava
4268,3398,4342,6.8,Maize
4269,3399,4343,17.46,Cassava
4270,3400,4344,17.46,Cassava
4271,3401,4345,24.78,Groundnut
4272,3402,4346,5.12,Rice (Paddy)
4273,3403,4347,3.05,Cassava
4274,3404,4348,23.5,Yam
4275,3405,4349,23.86,Plantain
4276,3406,4350,14.88,Rice (Paddy)
4277,3407,4351,7.1,Rice (Paddy)
4278,3408,4352,20.93,Cassava
4279,3409,4353,17.73,Cocoa
4280,3410,4354,6.48,Plantain
4281,3411,4355,21.49,Plantain
4282,3412,4356,10.92,Yam
4283,3413,4357,9.91,Plantain
4284,3414,4358,10.82,Cassava
4285,3415,4359,24.15,Groundnut
4286,3415,4360,2.88,Cassava
4287,3416,4361,13.46,Rice (Paddy)
4288,3417,4362,10.37,Maize
4289,3418,4363,3.05,Groundnut
4290,3419,4364,19.29,Cocoa
4291,3420,4365,18.0,Maize
4292,3421,4366,13.42,Groundnut
4293,3422,4367,1.84,Cocoa
4294,3423,4368,18.92,Groundnut
4295,3424,4369,17.55,Cassava
4296,3425,4370,19.93,Yam
4297,3426,4371,10.69,Rice (Paddy)
4298,3427,4372,9.41,Yam
4299,3428,4373,3.77,Cocoa
4300,3429,4374,17.41,Rice (Paddy)
4301,3430,4375,24.53,Plantain
4302,3431,4376,18.91,Rice (Paddy)
4303,3432,4377,22.0,Cassava
4304,3433,4378,0.76,Maize
4305,3433,4379,21.74,Yam
4306,3433,4380,20.87,Groundnut
4307,3434,4381,4.51,Rice (Paddy)
4308,3435,4382,13.09,Groundnut
4309,3436,4383,20.98,Plantain
4310,3437,4384,18.81,Rice (Paddy)
4311,3438,4385,5.83,Groundnut
4312,3439,4386,20.46,Yam
4313,3440,4387,13.04,Rice (Paddy)
4314,3440,4388,12.78,Groundnut
4315,3440,4389,9.31,Cassava
4316,3441,4390,21.39,Cassava
4317,3442,4391,14.06,Groundnut
4318,3443,4392,23.85,Cassava
4319,3443,4393,23.98,Plantain
4320,3444,4394,16.49,Groundnut
4321,3444,4395,1.33,Plantain
4322,3444,4396,14.94,Rice (Paddy)
4323,3445,4397,14.61,Cocoa
4324,3446,4398,16.6,Cassava
4325,3446,4399,18.84,Groundnut
4326,3446,4400,9.73,Plantain
4327,3447,4401,21.64,Maize
4328,3447,4402,1.49,Cocoa
4329,3448,4403,23.68,Maize
4330,3449,4404,1.67,Rice (Paddy)
4331,3450,4405,19.06,Yam
4332,3451,4406,14.64,Cocoa
4333,3452,4407,7.61,Yam
4334,3453,4408,23.04,Cocoa
4335,3454,4409,1.87,Cocoa
4336,3455,4410,19.65,Groundnut
4337,3456,4411,24.95,Plantain
4338,3456,4412,2.47,Plantain
4339,3457,4413,18.62,Rice (Paddy)
4340,3458,4414,8.38,Rice (Paddy)
4341,3459,4415,16.9,Plantain
4342,3460,4416,19.49,Plantain
4343,3460,4417,17.11,Plantain
4344,3460,4418,21.19,Maize
4345,3461,4419,24.99,Plantain
4346,3462,4420,1.48,Cocoa
4347,3463,4421,10.81,Maize
4348,3464,4422,13.26,Groundnut
4349,3464,4423,20.95,Maize
4350,3465,4424,10.89,Cassava
4351,3466,4425,22.21,Plantain
4352,3467,4426,4.53,Yam
4353,3468,4427,15.15,Groundnut
4354,3468,4428,9.07,Groundnut
4355,3469,4429,4.12,Rice (Paddy)
4356,3469,4430,15.63,Groundnut
4357,3469,4431,3.79,Rice (Paddy)
4358,3470,4432,20.1,Cocoa
4359,3470,4433,1.55,Cocoa
4360,3470,4434,17.25,Cassava
4361,3471,4435,22.06,Cassava
4362,3472,4436,18.91,Maize
4363,3472,4437,20.36,Maize
4364,3472,4438,16.06,Plantain
4365,3473,4439,8.84,Yam
4366,3474,4440,5.21,Cocoa
4367,3474,4441,1.47,Cassava
4368,3474,4442,13.64,Cocoa
4369,3475,4443,12.19,Maize
4370,3476,4444,2.49,Groundnut
4371,3477,4445,17.33,Cassava
4372,3478,4446,11.02,Cassava
4373,3479,4447,12.33,Yam
4374,3480,4448,18.66,Plantain
4375,3481,4449,3.23,Groundnut
4376,3481,4450,2.51,Plantain
4377,3482,4451,10.53,Cassava
4378,3483,4452,3.44,Groundnut
4379,3483,4453,19.59,Yam
4380,3484,4454,6.54,Maize
4381,3485,4455,9.87,Groundnut
4382,3486,4456,8.76,Cassava
4383,3487,4457,8.69,Maize
4384,3488,4458,4.5,Cocoa
4385,3489,4459,5.23,Cocoa
4386,3489,4460,22.11,Groundnut
4387,3490,4461,7.98,Yam
4388,3491,4462,1.7,Rice (Paddy)
4389,3492,4463,1.76,Yam
4390,3493,4464,24.83,Cocoa
4391,3494,4465,11.08,Cassava
4392,3495,4466,12.5,Rice (Paddy)
4393,3495,4467,7.52,Maize
4394,3495,4468,21.94,Maize
4395,3496,4469,15.82,Cassava
4396,3497,4470,24.15,Cocoa
4397,3498,4471,7.41,Cassava
4398,3498,4472,1.87,Groundnut
4399,3499,4473,4.2,Plantain
4400,3500,4474,15.76,Cassava
4401,3501,4475,12.66,Plantain
4402,3501,4476,10.57,Maize
4403,3502,4477,12.97,Yam
4404,3503,4478,20.22,Rice (Paddy)
4405,3504,4479,12.97,Maize
4406,3505,4480,18.85,Cocoa
4407,3506,4481,2.12,Yam
