run_id,harvest_id,facility_location_id,run_date,output_volume_kg
2656,2560,7178,2025-07-24,2213.89
2657,2561,7176,2026-01-08,5137.05
2658,2562,7178,2025-06-22,451.92
2659,2563,7176,2024-06-30,2579.48
2660,2564,7177,2025-11-04,3981.61
2661,2564,7178,2026-06-15,5383.06
2662,2565,7179,2025-02-04,4418.35
2663,2567,7178,2025-09-09,1681.78
2664,2568,7177,2026-04-09,4336.25
2665,2571,7177,2026-02-13,4797.6
2666,2571,7176,2025-06-22,3621.62
2667,2572,7179,2026-01-16,868.22
2668,2573,7179,2024-04-05,4860.97
2669,2574,7177,2025-12-18,1189.01
2670,2575,7178,2024-07-16,5444.78
2671,2576,7177,2025-08-15,3023.19
2672,2577,7177,2025-02-24,6384.81
2673,2578,7179,2024-09-10,2817.5
2674,2579,7177,2024-04-28,4086.86
2675,2580,7177,2024-11-12,1137.58
2676,2581,7176,2024-04-17,2529.02
2677,2583,7177,2025-02-25,163.13
2678,2583,7179,2024-04-20,4855.73
2679,2585,7176,2025-03-01,703.81
2680,2586,7176,2024-05-18,5580.2
2681,2587,7177,2024-01-31,3762.51
2682,2588,7177,2024-03-21,5297.0
2683,2589,7178,2025-02-09,5870.46
2684,2590,7177,2025-10-17,3953.88
2685,2591,7179,2025-08-17,6989.72
2686,2592,7176,2026-03-26,3678.38
2687,2593,7179,2025-01-08,821.09
2688,2594,7176,2026-05-27,6393.21
2689,2595,7179,2024-08-07,3677.47
2690,2596,7177,2024-01-20,5525.93
2691,2597,7179,2026-06-18,4082.16
2692,2598,7178,2024-03-23,2594.68
2693,2599,7176,2024-05-17,2828.73
2694,2600,7178,2024-11-02,4944.23
2695,2601,7178,2025-07-23,6494.46
2696,2602,7179,2025-04-26,2646.07
2697,2604,7178,2025-10-20,767.72
2698,2605,7177,2026-06-28,1727.0
2699,2605,7178,2024-10-31,881.71
2700,2606,7177,2024-02-19,411.18
2701,2607,7178,2024-05-09,3338.72
2702,2608,7177,2024-11-24,2098.74
2703,2609,7176,2025-04-23,3684.36
2704,2610,7177,2026-04-19,3361.61
2705,2611,7179,2026-02-13,2757.96
2706,2612,7179,2025-11-27,5529.89
2707,2613,7176,2025-06-15,1049.2
2708,2614,7179,2024-08-14,4980.62
2709,2615,7179,2025-01-22,2744.36
2710,2615,7178,2025-04-07,5699.77
2711,2616,7178,2024-09-27,7279.25
2712,2617,7178,2025-02-07,1524.9
2713,2618,7176,2024-04-12,1887.91
2714,2619,7178,2025-02-11,5000.06
2715,2620,7177,2024-08-11,5726.89
2716,2621,7176,2024-07-07,5325.69
2717,2622,7176,2025-08-12,1619.13
2718,2623,7179,2024-05-02,3054.09
2719,2624,7177,2025-03-08,252.16
2720,2625,7179,2024-06-16,4733.34
2721,2625,7178,2026-06-28,2599.75
2722,2626,7178,2026-01-20,6930.01
2723,2627,7177,2024-11-26,3032.97
2724,2627,7177,2025-06-14,1859.94
2725,2628,7176,2025-04-06,2664.14
2726,2629,7179,2026-01-30,512.28
2727,2630,7177,2025-09-17,7011.42
2728,2631,7176,2026-03-29,2275.72
2729,2632,7176,2026-06-05,3170.43
2730,2633,7179,2024-05-21,7461.84
2731,2634,7176,2024-04-10,4731.78
2732,2635,7178,2024-11-21,4893.87
2733,2635,7178,2026-02-13,4270.45
2734,2636,7176,2025-02-04,1310.43
2735,2637,7176,2025-04-04,6498.77
2736,2637,7179,2024-01-27,599.43
2737,2638,7176,2024-11-27,337.56
2738,2639,7179,2024-12-27,6433.9
2739,2640,7176,2024-08-23,5106.36
2740,2640,7177,2026-01-05,6295.27
2741,2641,7176,2025-01-14,988.6
2742,2642,7179,2025-03-18,1847.91
2743,2643,7176,2025-09-14,4615.79
2744,2644,7179,2024-07-26,2182.12
2745,2645,7178,2026-05-02,216.96
2746,2647,7177,2024-05-11,6649.86
2747,2648,7176,2024-04-17,6114.78
2748,2649,7178,2024-08-05,5887.25
2749,2651,7179,2024-01-06,3205.43
2750,2651,7176,2024-07-08,1194.23
2751,2653,7176,2024-12-27,1798.95
2752,2654,7176,2026-03-08,3058.18
2753,2655,7176,2024-08-19,811.66
2754,2656,7177,2026-04-08,1849.17
2755,2656,7176,2026-06-06,6042.84
2756,2657,7178,2025-09-17,5258.76
2757,2657,7177,2025-03-02,1644.29
2758,2658,7178,2025-02-01,1632.01
2759,2659,7177,2026-03-04,1595.43
2760,2660,7177,2025-02-02,3755.12
2761,2661,7176,2026-03-14,2971.26
2762,2662,7178,2024-02-18,1035.76
2763,2663,7177,2026-04-20,6004.31
2764,2665,7176,2024-06-01,5847.26
2765,2666,7178,2025-11-01,4749.98
2766,2667,7179,2024-01-17,4284.16
2767,2668,7179,2026-04-20,1952.31
2768,2669,7177,2024-01-28,637.35
2769,2670,7179,2025-04-06,6873.02
2770,2670,7179,2024-09-28,2006.78
2771,2671,7177,2025-05-17,3359.29
2772,2674,7179,2025-09-24,6313.07
2773,2674,7179,2024-03-12,7100.8
2774,2675,7179,2026-01-13,2732.69
2775,2676,7178,2024-09-05,5997.54
2776,2677,7177,2025-12-16,7245.19
2777,2678,7177,2026-01-19,7069.61
2778,2679,7176,2026-06-11,5454.23
2779,2680,7178,2024-11-01,1059.62
2780,2681,7178,2024-10-24,2434.93
2781,2682,7178,2026-05-06,4736.74
2782,2683,7176,2026-01-03,3658.39
2783,2684,7177,2025-10-25,2722.72
2784,2685,7178,2025-09-24,3045.71
2785,2686,7177,2024-10-30,2194.3
2786,2686,7179,2025-10-16,589.27
2787,2687,7177,2024-11-15,1779.81
2788,2688,7179,2025-08-05,6425.18
2789,2689,7178,2025-09-09,2988.39
2790,2690,7178,2025-01-08,2010.08
2791,2691,7179,2025-12-11,4851.2
2792,2692,7178,2025-09-12,1603.33
2793,2693,7176,2025-07-06,6037.84
2794,2694,7179,2024-05-28,3497.75
2795,2695,7176,2026-04-16,2944.48
2796,2696,7179,2024-08-04,4803.89
2797,2697,7177,2025-08-26,4169.76
2798,2698,7179,2025-06-07,4138.41
2799,2699,7179,2025-11-16,6230.37
2800,2700,7178,2025-06-04,7200.25
2801,2702,7177,2024-03-20,4478.13
2802,2703,7176,2024-06-30,6984.82
2803,2704,7177,2025-09-17,7215.65
2804,2707,7178,2024-03-16,5607.72
2805,2708,7177,2024-07-05,5649.03
2806,2710,7176,2024-03-28,6615.11
2807,2711,7178,2024-04-28,7044.5
2808,2711,7179,2024-03-11,4127.02
2809,2712,7179,2024-12-01,7206.07
2810,2713,7179,2024-11-08,4538.78
2811,2714,7176,2024-05-23,7225.13
2812,2714,7178,2026-01-10,5837.04
2813,2715,7177,2024-08-08,736.32
2814,2716,7176,2026-04-13,6230.52
2815,2717,7177,2024-12-12,4149.63
2816,2718,7178,2024-09-11,6778.94
2817,2719,7176,2025-03-21,5643.15
2818,2720,7178,2025-12-08,5420.42
2819,2721,7178,2026-05-23,7168.87
2820,2722,7176,2026-02-20,3936.42
2821,2723,7176,2024-01-22,7355.99
2822,2723,7179,2024-10-13,5080.1
2823,2724,7178,2024-09-01,799.36
2824,2725,7176,2025-12-29,1723.88
2825,2726,7179,2026-02-16,5885.3
2826,2726,7176,2024-05-07,5433.99
2827,2727,7177,2024-07-11,1508.16
2828,2728,7176,2026-01-31,350.65
2829,2729,7177,2026-04-20,5207.0
2830,2730,7177,2026-04-26,4202.64
2831,2731,7176,2024-04-04,7169.68
2832,2732,7176,2026-04-27,3229.91
2833,2733,7179,2024-12-30,3752.14
2834,2734,7176,2024-06-02,1656.84
2835,2735,7176,2024-01-07,859.81
2836,2735,7178,2025-04-17,883.91
2837,2736,7177,2024-12-29,6223.52
2838,2737,7177,2025-05-14,4294.39
2839,2738,7178,2025-07-16,2308.69
2840,2739,7176,2025-10-03,1011.21
2841,2740,7176,2024-06-18,2091.91
2842,2741,7176,2024-12-01,1710.11
2843,2741,7178,2025-03-11,3429.58
2844,2742,7179,2024-10-06,1042.2
2845,2743,7179,2025-05-22,1011.16
2846,2744,7179,2025-04-07,2627.49
2847,2745,7178,2024-05-06,3091.5
2848,2747,7176,2025-08-01,5831.19
2849,2748,7178,2024-11-08,6649.43
2850,2749,7178,2026-04-25,2366.69
2851,2750,7179,2024-12-05,5593.61
2852,2751,7178,2025-04-27,3041.98
2853,2752,7177,2025-07-16,7327.41
2854,2753,7179,2025-03-30,3065.2
2855,2753,7177,2026-04-10,6321.24
2856,2754,7176,2024-07-22,6638.16
2857,2755,7178,2025-11-02,6829.52
2858,2756,7177,2024-06-08,355.43
2859,2757,7177,2026-03-27,6627.58
2860,2758,7177,2026-04-08,2405.55
2861,2760,7176,2025-01-18,1963.64
2862,2760,7179,2025-04-02,6021.23
2863,2761,7179,2024-09-28,210.67
2864,2762,7179,2024-04-26,4784.35
2865,2763,7179,2025-08-20,7443.24
2866,2764,7176,2026-05-11,6597.87
2867,2765,7176,2024-02-25,7427.38
2868,2766,7179,2024-01-09,6823.83
2869,2766,7177,2025-12-19,2396.03
2870,2767,7179,2026-02-14,4334.75
2871,2768,7177,2026-01-19,3352.62
2872,2769,7178,2025-12-18,4768.78
2873,2769,7177,2024-10-01,3958.93
2874,2770,7178,2024-06-14,2735.13
2875,2771,7176,2025-10-29,1831.99
2876,2772,7179,2024-04-26,3590.22
2877,2773,7176,2025-09-27,1151.87
2878,2774,7176,2024-06-22,7250.8
2879,2775,7178,2025-05-22,6878.51
2880,2776,7178,2024-04-16,3794.99
2881,2777,7176,2026-03-19,2855.46
2882,2778,7177,2025-02-19,2621.1
2883,2779,7177,2025-08-02,6636.65
2884,2780,7178,2026-04-25,4284.95
2885,2781,7177,2024-01-25,6639.62
2886,2782,7179,2025-07-05,5288.72
2887,2784,7177,2025-03-02,7465.18
2888,2785,7176,2025-10-19,6568.47
2889,2786,7177,2026-03-08,1978.12
2890,2787,7176,2025-07-01,2965.65
2891,2788,7177,2025-01-19,552.61
2892,2789,7179,2025-05-25,3992.68
2893,2790,7176,2024-05-13,5044.49
2894,2791,7177,2025-12-13,5438.59
2895,2792,7177,2025-04-05,607.72
2896,2793,7176,2025-01-31,4230.99
2897,2794,7176,2024-05-15,4401.97
2898,2795,7176,2025-06-16,7412.49
2899,2796,7177,2025-02-23,5394.74
2900,2798,7178,2024-03-31,6310.34
2901,2798,7176,2024-12-16,7132.41
2902,2799,7178,2025-05-12,4417.3
2903,2800,7177,2026-04-26,2850.42
2904,2801,7176,2024-07-18,1013.67
2905,2802,7177,2025-10-18,6999.47
2906,2803,7179,2026-01-24,5378.87
2907,2804,7178,2025-12-21,6162.63
2908,2805,7179,2024-11-09,1605.09
2909,2805,7176,2025-02-13,5330.09
2910,2806,7177,2026-03-06,3449.49
2911,2806,7179,2025-02-17,1709.96
2912,2807,7177,2024-09-16,6102.57
2913,2807,7178,2024-12-29,5382.98
2914,2808,7176,2024-11-30,5661.06
2915,2809,7177,2025-06-01,1979.4
2916,2810,7176,2026-05-02,1856.89
2917,2811,7177,2024-09-24,5274.09
2918,2812,7177,2024-12-17,7338.95
2919,2815,7177,2026-04-06,5221.3
2920,2817,7179,2024-01-19,5091.12
2921,2818,7179,2026-03-21,7147.49
2922,2819,7176,2025-10-13,6420.61
2923,2820,7178,2024-09-25,7061.05
2924,2822,7176,2024-03-13,2737.91
2925,2823,7178,2025-06-24,4076.63
2926,2824,7176,2026-01-19,540.92
2927,2825,7176,2025-07-17,6798.22
2928,2826,7177,2026-06-18,3512.18
2929,2827,7176,2024-09-08,1670.67
2930,2827,7177,2026-06-27,1406.74
2931,2828,7176,2024-03-20,3675.57
2932,2829,7176,2024-07-05,2907.32
2933,2830,7176,2024-08-09,593.23
2934,2830,7178,2026-04-05,1495.68
2935,2832,7177,2024-01-12,1222.65
2936,2833,7176,2026-03-21,4428.82
2937,2834,7177,2026-02-11,5121.96
2938,2835,7177,2025-09-19,4769.68
2939,2835,7178,2025-12-10,2164.03
2940,2836,7176,2026-01-08,2717.57
2941,2837,7176,2025-05-19,2269.78
2942,2837,7176,2025-07-30,2394.35
2943,2838,7178,2026-04-22,2016.8
2944,2838,7176,2025-01-28,1226.65
2945,2839,7178,2025-09-13,4516.61
2946,2840,7176,2026-02-02,4843.52
2947,2841,7179,2024-03-24,2710.82
2948,2842,7177,2024-09-19,4453.73
2949,2843,7179,2026-02-04,6781.68
2950,2844,7179,2024-04-04,4829.07
2951,2845,7176,2024-08-24,729.78
2952,2846,7177,2025-10-26,7417.2
2953,2846,7178,2024-04-24,7181.36
2954,2847,7177,2024-04-17,572.0
2955,2848,7177,2024-11-26,3029.41
2956,2849,7178,2026-01-30,6618.56
2957,2850,7177,2024-10-14,1957.06
2958,2852,7176,2025-11-25,4786.09
2959,2853,7177,2024-05-03,4224.01
2960,2855,7178,2026-03-19,6058.44
2961,2856,7178,2025-01-16,6278.78
2962,2856,7178,2024-07-23,3736.24
2963,2858,7178,2026-05-10,6191.99
2964,2859,7179,2024-08-16,261.82
2965,2860,7178,2024-12-03,329.52
2966,2861,7179,2026-03-27,3409.96
2967,2862,7177,2024-08-03,3309.09
2968,2863,7178,2025-08-12,1229.08
2969,2864,7178,2025-05-07,2132.19
2970,2864,7179,2024-09-26,441.66
2971,2866,7176,2025-10-09,2481.41
2972,2867,7179,2025-04-16,5862.93
2973,2867,7176,2025-09-17,4667.92
2974,2868,7179,2026-01-01,4138.47
2975,2869,7178,2025-09-12,3592.93
2976,2869,7179,2024-04-18,6055.14
2977,2870,7176,2025-06-07,5766.2
2978,2870,7179,2025-12-04,6189.78
2979,2872,7176,2025-12-13,502.44
2980,2873,7178,2026-01-25,6977.08
2981,2875,7176,2026-01-11,4563.06
2982,2876,7179,2024-12-05,3193.2
2983,2876,7179,2025-03-25,2501.09
2984,2877,7179,2024-01-09,5289.08
2985,2877,7177,2026-03-16,487.69
2986,2878,7177,2026-02-28,3300.05
2987,2878,7176,2025-06-23,4932.81
2988,2879,7177,2025-12-16,2442.75
2989,2880,7179,2025-08-08,3899.33
2990,2881,7178,2024-05-30,5042.55
2991,2881,7177,2026-02-07,3987.73
2992,2882,7179,2025-05-30,6491.53
2993,2883,7177,2024-07-17,1981.98
2994,2884,7179,2025-12-09,3577.61
2995,2885,7179,2024-09-28,5632.41
2996,2886,7177,2024-09-01,3609.4
2997,2886,7179,2025-08-30,1763.58
2998,2888,7177,2024-04-04,7026.93
2999,2888,7179,2024-05-04,1430.3
3000,2889,7178,2025-05-01,652.19
3001,2890,7179,2025-08-04,1370.36
3002,2890,7178,2024-07-28,4513.7
3003,2891,7179,2026-01-25,3387.69
3004,2892,7179,2025-07-30,2766.55
3005,2893,7176,2024-11-17,1377.05
3006,2894,7178,2024-06-07,4297.53
3007,2894,7179,2025-09-19,2834.82
3008,2895,7177,2026-01-27,1046.5
3009,2897,7177,2025-01-10,3632.33
3010,2898,7177,2024-05-19,6898.01
3011,2899,7178,2025-09-29,3122.5
3012,2900,7177,2025-03-06,1413.83
3013,2900,7177,2025-09-05,2584.32
3014,2901,7179,2025-08-03,6566.26
3015,2902,7178,2024-03-21,5605.0
3016,2903,7178,2024-10-13,5032.31
3017,2904,7178,2025-11-13,5482.9
3018,2905,7178,2025-05-18,7230.83
3019,2906,7176,2025-10-21,4073.7
3020,2907,7176,2025-12-05,2631.36
3021,2907,7177,2024-10-24,4128.22
3022,2908,7179,2024-08-31,2066.89
3023,2909,7179,2024-12-09,4062.84
3024,2910,7177,2024-05-10,6731.78
3025,2911,7177,2026-05-28,6929.29
3026,2913,7178,2024-04-17,1730.35
3027,2914,7177,2026-04-14,4858.91
3028,2915,7176,2024-03-17,2406.45
3029,2917,7179,2024-01-09,7026.75
3030,2918,7176,2025-01-07,6999.77
3031,2919,7178,2025-05-24,4734.69
3032,2920,7179,2025-03-17,462.5
3033,2921,7179,2026-06-22,1468.86
3034,2922,7177,2025-07-24,7162.13
3035,2924,7179,2025-12-14,6058.73
3036,2925,7176,2026-04-04,371.58
3037,2926,7176,2024-07-17,7358.29
3038,2927,7178,2026-03-11,1355.4
3039,2928,7179,2024-02-01,6572.34
3040,2929,7177,2024-12-01,5671.41
3041,2930,7179,2024-02-01,2508.0
3042,2931,7178,2026-01-02,5422.4
3043,2932,7178,2026-02-17,5242.06
3044,2933,7178,2024-10-27,7325.35
3045,2933,7176,2025-06-03,4095.39
3046,2934,7176,2025-08-03,7048.47
3047,2935,7179,2026-03-23,5286.75
3048,2936,7178,2025-08-23,1197.97
3049,2937,7178,2025-11-04,4526.84
3050,2938,7179,2025-07-04,197.94
3051,2939,7176,2025-01-28,5809.79
3052,2940,7176,2025-11-28,1199.11
3053,2940,7177,2024-10-17,1168.51
3054,2941,7179,2024-10-29,1520.17
3055,2942,7177,2025-02-05,7025.2
3056,2943,7178,2024-10-16,2327.76
3057,2944,7177,2025-03-28,2670.42
3058,2946,7176,2024-02-23,7048.28
3059,2947,7176,2026-03-07,989.59
3060,2948,7176,2025-12-16,2005.67
3061,2949,7178,2024-06-25,4646.95
3062,2950,7179,2024-11-20,1378.37
3063,2951,7178,2026-06-13,3590.82
3064,2952,7177,2024-02-05,4560.49
3065,2953,7178,2024-11-27,1917.81
3066,2954,7178,2026-05-11,3413.42
3067,2955,7176,2026-03-31,5253.1
3068,2956,7176,2026-02-13,6720.13
3069,2957,7179,2025-10-27,3714.61
3070,2958,7179,2026-03-18,3460.85
3071,2959,7176,2025-10-22,4222.0
3072,2962,7179,2025-10-18,1144.32
3073,2963,7179,2024-04-15,3952.15
3074,2964,7176,2026-02-10,2319.03
3075,2965,7179,2026-02-02,5379.88
3076,2967,7178,2024-08-14,2275.07
3077,2969,7177,2024-10-12,2820.22
3078,2970,7176,2025-12-22,182.28
3079,2970,7178,2024-10-20,3136.68
3080,2971,7177,2024-06-30,4402.09
3081,2972,7177,2024-01-14,2393.85
3082,2973,7179,2024-05-10,3958.74
3083,2974,7177,2024-12-15,5994.01
3084,2975,7176,2025-11-22,860.7
3085,2976,7176,2024-12-28,5960.91
3086,2977,7178,2024-01-23,644.45
3087,2979,7176,2025-09-23,2882.97
3088,2980,7178,2024-12-11,347.9
3089,2981,7177,2025-09-29,5797.62
3090,2983,7177,2024-09-01,2933.2
3091,2984,7178,2025-12-08,7334.1
3092,2985,7178,2026-02-15,5074.33
3093,2986,7178,2025-10-03,7036.01
3094,2987,7178,2025-10-11,5881.89
3095,2988,7176,2025-07-03,3949.79
3096,2989,7179,2026-05-11,1501.31
3097,2990,7179,2024-08-05,4059.36
3098,2991,7178,2025-10-28,852.22
3099,2993,7178,2024-07-19,5912.02
3100,2994,7176,2024-03-14,2368.33
3101,2995,7178,2024-12-11,5919.73
3102,2996,7177,2026-06-02,1938.39
3103,2996,7177,2024-11-16,1714.42
3104,2997,7176,2024-07-30,548.77
3105,2997,7176,2025-03-24,1756.18
3106,2999,7178,2025-05-14,7178.64
3107,3000,7179,2025-07-25,2396.6
3108,3000,7179,2024-11-12,1965.92
3109,3001,7178,2025-01-21,5044.64
3110,3002,7177,2025-11-22,2171.61
3111,3003,7178,2026-05-28,1337.85
3112,3004,7178,2025-11-25,3348.47
3113,3004,7178,2026-01-02,2326.55
3114,3006,7179,2025-09-28,2770.34
3115,3008,7178,2026-04-23,7486.21
3116,3010,7176,2026-02-22,4919.22
3117,3012,7179,2024-02-06,1153.74
3118,3013,7178,2025-05-24,5258.33
3119,3014,7178,2025-10-18,1778.07
3120,3014,7176,2025-06-25,5251.29
3121,3015,7178,2024-08-15,6735.65
3122,3016,7176,2024-06-27,4512.72
3123,3016,7179,2024-09-09,1389.01
3124,3017,7178,2025-10-14,2854.84
3125,3018,7176,2024-01-20,5789.39
3126,3019,7177,2024-11-26,7006.28
3127,3020,7179,2026-06-01,2864.83
3128,3021,7178,2025-02-24,2506.51
3129,3023,7178,2024-11-01,7364.83
3130,3024,7179,2024-12-02,6370.38
3131,3025,7177,2026-06-21,3502.15
3132,3026,7178,2024-03-06,1394.09
3133,3027,7178,2026-05-08,5306.7
3134,3028,7177,2026-02-11,5928.09
3135,3029,7177,2025-10-19,361.21
3136,3030,7178,2025-02-06,5859.56
3137,3031,7178,2025-02-04,2222.49
3138,3032,7177,2024-05-06,6190.47
3139,3033,7176,2024-07-31,2866.74
3140,3034,7176,2025-11-30,3426.41
3141,3035,7177,2026-04-01,6624.43
3142,3036,7177,2025-11-27,740.04
3143,3037,7177,2024-12-28,2401.88
3144,3039,7176,2024-12-02,5247.69
3145,3040,7176,2024-01-11,333.4
3146,3041,7176,2024-08-21,2546.54
3147,3042,7178,2025-12-04,1117.3
3148,3043,7177,2024-12-27,3332.51
3149,3044,7177,2025-05-20,1184.7
3150,3045,7178,2025-04-13,3008.54
3151,3046,7179,2024-08-11,5375.87
3152,3047,7177,2025-06-20,679.4
3153,3048,7179,2024-05-25,3097.74
3154,3049,7179,2024-02-18,5382.79
3155,3051,7178,2024-03-05,4167.7
3156,3051,7176,2024-10-19,5212.79
3157,3052,7178,2024-09-25,5562.78
3158,3054,7177,2024-02-04,4662.16
3159,3055,7178,2025-02-15,988.31
3160,3056,7176,2024-06-14,3493.67
3161,3056,7178,2024-02-07,4908.19
3162,3057,7177,2026-04-09,5457.32
3163,3058,7178,2024-09-24,1533.88
3164,3059,7178,2025-02-07,7483.67
3165,3060,7177,2026-01-14,6160.33
3166,3061,7178,2026-05-20,863.83
3167,3062,7179,2025-08-22,6090.2
3168,3063,7179,2026-06-07,6876.66
3169,3064,7179,2024-04-05,5404.85
3170,3065,7178,2024-02-29,4180.38
3171,3066,7177,2025-06-06,247.72
3172,3066,7177,2024-06-05,4483.48
3173,3067,7179,2024-06-05,3508.37
3174,3067,7179,2024-10-24,473.51
3175,3068,7177,2024-05-04,4025.73
3176,3070,7179,2024-04-19,6429.53
3177,3071,7178,2024-10-28,2678.01
3178,3073,7179,2024-12-31,3955.84
3179,3073,7179,2026-03-02,1914.09
3180,3074,7179,2024-04-10,410.21
3181,3074,7178,2025-08-03,4476.54
3182,3075,7178,2026-04-03,2643.19
3183,3076,7176,2024-06-04,4530.39
3184,3076,7179,2026-05-31,2235.69
3185,3077,7179,2024-01-25,928.99
3186,3078,7177,2025-11-24,5387.2
3187,3079,7178,2025-02-01,4275.19
3188,3081,7177,2025-04-26,863.36
3189,3082,7179,2025-03-23,6133.57
3190,3084,7178,2024-07-21,2372.95
3191,3085,7178,2024-09-07,3487.63
3192,3086,7177,2024-02-17,4282.59
3193,3087,7177,2026-01-10,6623.14
3194,3089,7176,2024-05-17,1089.91
3195,3090,7179,2024-05-07,1022.01
3196,3091,7179,2024-02-18,159.47
3197,3092,7179,2024-10-15,5471.03
3198,3093,7176,2025-02-18,447.01
3199,3093,7176,2026-06-21,6919.85
3200,3094,7176,2025-11-15,1492.58
3201,3094,7178,2024-02-05,6968.83
3202,3095,7177,2026-01-15,7496.14
3203,3096,7176,2024-12-13,171.71
3204,3098,7179,2025-07-19,565.72
3205,3099,7179,2024-06-19,694.1
3206,3100,7179,2024-01-13,3531.48
3207,3101,7176,2025-08-23,4721.67
3208,3102,7179,2025-06-02,3395.34
3209,3102,7176,2024-04-11,3488.51
3210,3103,7179,2024-04-02,2748.45
3211,3105,7179,2024-06-28,6392.82
3212,3106,7178,2024-01-24,2783.84
3213,3107,7179,2024-10-01,4086.97
3214,3108,7178,2026-01-28,2664.83
3215,3109,7176,2025-06-28,289.57
3216,3110,7178,2024-03-20,4037.65
3217,3111,7179,2024-03-10,2706.17
3218,3111,7176,2025-04-23,3773.87
3219,3112,7176,2026-01-03,202.1
3220,3113,7176,2024-11-21,3308.97
3221,3114,7176,2025-09-20,5287.11
3222,3115,7177,2025-06-12,5149.47
3223,3116,7178,2024-05-09,3734.11
3224,3117,7179,2026-05-13,6744.85
3225,3118,7179,2025-06-28,2504.5
3226,3119,7176,2024-08-08,6537.97
3227,3122,7179,2024-01-20,6686.37
3228,3123,7178,2024-03-27,552.84
3229,3124,7178,2024-03-16,3964.13
3230,3125,7177,2024-06-06,2399.69
3231,3126,7176,2024-04-04,3172.18
3232,3127,7179,2024-04-18,2951.32
3233,3128,7176,2024-07-12,5999.02
3234,3129,7179,2024-12-07,4628.3
3235,3130,7178,2025-02-09,195.69
3236,3131,7177,2025-11-12,5789.66
3237,3133,7176,2026-04-21,2198.81
3238,3134,7177,2024-04-18,6548.54
3239,3134,7179,2024-07-04,4008.77
3240,3135,7179,2026-04-26,2420.71
3241,3136,7178,2024-04-07,2143.97
3242,3137,7176,2025-06-10,4874.34
3243,3138,7178,2025-09-11,4730.11
3244,3139,7177,2024-02-06,6705.51
3245,3140,7177,2025-10-04,414.29
3246,3140,7176,2024-12-22,2699.88
3247,3141,7179,2024-09-29,6309.42
3248,3142,7179,2025-08-14,2768.06
3249,3143,7176,2025-08-17,1162.06
3250,3145,7179,2026-01-29,6601.96
3251,3148,7177,2025-09-10,4823.93
3252,3149,7179,2025-03-12,7410.73
3253,3150,7179,2024-01-27,7109.08
3254,3151,7179,2024-06-18,281.7
3255,3152,7177,2026-02-05,5777.07
3256,3153,7176,2024-11-02,5900.64
3257,3154,7178,2024-10-19,7187.22
3258,3155,7179,2024-01-03,1475.47
3259,3156,7178,2026-06-15,4145.34
3260,3157,7178,2026-03-13,200.32
3261,3158,7178,2025-02-08,2682.57
3262,3161,7179,2025-06-24,2537.05
3263,3162,7179,2024-02-25,3991.95
3264,3163,7176,2024-04-09,2821.76
3265,3164,7177,2026-02-03,5878.63
3266,3164,7176,2025-08-18,1676.29
3267,3165,7176,2025-12-12,4626.07
3268,3166,7176,2024-03-18,3959.36
3269,3167,7178,2024-02-26,7162.84
3270,3168,7178,2024-11-10,3989.03
3271,3168,7179,2025-04-13,5226.81
3272,3169,7178,2025-10-18,2282.06
3273,3170,7177,2024-06-08,2528.28
3274,3170,7179,2025-07-29,1210.08
3275,3171,7177,2025-12-21,3546.61
3276,3171,7178,2025-03-23,7398.54
3277,3172,7177,2024-10-07,5291.05
3278,3173,7178,2025-04-01,4588.63
3279,3174,7177,2026-05-14,5956.58
3280,3175,7178,2025-03-20,3755.57
3281,3176,7177,2026-02-05,7190.44
3282,3177,7178,2024-06-28,1839.1
3283,3178,7176,2024-01-24,3117.41
3284,3179,7179,2024-03-13,3676.0
3285,3180,7177,2024-07-23,2900.72
3286,3181,7177,2026-05-25,4119.62
3287,3182,7176,2025-01-16,6522.43
3288,3182,7179,2024-03-29,4663.93
3289,3183,7179,2026-03-08,4417.2
3290,3184,7178,2025-07-13,2647.05
3291,3185,7177,2024-01-25,2078.74
3292,3186,7176,2026-03-27,3726.75
3293,3187,7177,2024-12-31,2458.25
3294,3188,7176,2025-07-09,2058.6
3295,3189,7176,2024-06-16,2852.82
3296,3190,7177,2025-11-22,5867.85
3297,3191,7179,2024-07-22,6617.86
3298,3192,7179,2024-08-22,2632.08
3299,3193,7176,2024-12-20,1695.06
3300,3194,7176,2024-11-29,949.65
3301,3195,7176,2025-05-27,7111.56
3302,3197,7179,2024-10-10,5920.9
3303,3198,7177,2024-01-16,1804.71
3304,3198,7178,2025-05-02,3511.08
3305,3199,7178,2025-04-25,6949.55
3306,3200,7179,2026-03-23,2819.12
3307,3201,7179,2024-05-28,2039.23
3308,3201,7176,2024-01-18,4009.49
3309,3202,7177,2024-09-04,6038.84
3310,3203,7179,2025-05-14,575.49
3311,3204,7177,2024-07-13,5973.38
3312,3205,7178,2024-06-16,5588.63
3313,3206,7178,2024-05-05,161.63
3314,3207,7178,2025-06-27,6771.43
3315,3208,7176,2024-10-06,4144.05
3316,3208,7179,2025-01-03,423.45
3317,3209,7179,2024-02-12,3134.6
3318,3210,7178,2024-05-10,5223.42
3319,3211,7179,2024-07-21,2332.81
3320,3212,7177,2025-07-02,2474.41
3321,3213,7177,2024-01-27,3972.58
3322,3214,7178,2025-11-07,1898.64
3323,3215,7179,2024-05-31,923.38
