shipment_id,origin_location_id,destination_location_id,client_type,status
7716,5823,4345,internal,delivered
7717,3489,2635,internal,delivered
7718,5330,4215,internal,scheduled
7719,7015,3594,internal,delivered
7720,4794,4759,internal,delivered
7721,5702,2413,external,cancelled
7722,6926,5527,internal,in_transit
7723,6151,3264,external,delivered
7724,6877,4257,internal,delayed
7725,607,3855,external,cancelled
7726,1508,6393,internal,delivered
7727,2105,2097,internal,delivered
7728,6367,1634,external,delivered
7729,5155,549,internal,scheduled
7730,6683,5790,external,delivered
7731,2755,130,external,delivered
7732,4910,6341,internal,delivered
7733,1748,3721,external,scheduled
7734,6819,6997,internal,delivered
7735,4692,1735,internal,delivered
7736,6597,471,internal,delivered
7737,5301,248,internal,delivered
7738,3925,3610,internal,in_transit
7739,4327,4604,internal,delivered
7740,1756,4836,internal,delivered
7741,2862,4439,external,scheduled
7742,6548,1942,external,delayed
7743,5464,3658,external,delivered
7744,6392,5432,internal,delivered
7745,2420,369,internal,in_transit
7746,2869,4803,external,in_transit
7747,2531,1142,external,delivered
7748,6880,3673,external,delivered
7749,2917,7046,internal,in_transit
7750,6792,2293,internal,delivered
7751,1077,5114,internal,delivered
7752,5042,1930,internal,delivered
7753,3007,1905,internal,delivered
7754,6171,7142,internal,delayed
7755,647,1303,internal,in_transit
7756,4748,374,internal,in_transit
7757,3895,4199,internal,delayed
7758,4323,6282,external,in_transit
7759,4254,6937,external,delivered
7760,2258,6969,internal,delivered
7761,2313,6436,internal,delivered
7762,4766,3787,internal,scheduled
7763,5950,5919,internal,delivered
7764,3224,170,external,delivered
7765,3567,5301,internal,delivered
7766,1878,3260,external,in_transit
7767,2471,6167,internal,delivered
7768,6750,4822,external,in_transit
7769,3596,3941,internal,delivered
7770,1364,5232,internal,in_transit
7771,3256,2342,internal,delayed
7772,1232,3980,external,in_transit
7773,1145,4646,internal,delayed
7774,5332,2019,internal,delivered
7775,4356,4514,external,delivered
7776,5558,2067,internal,delivered
7777,7033,3036,internal,delivered
7778,5452,6646,internal,cancelled
7779,4204,2848,external,delivered
7780,637,1206,internal,delivered
7781,2698,281,internal,delivered
7782,7054,6143,external,in_transit
7783,6514,6984,internal,delayed
7784,2204,3508,external,delivered
7785,3339,1025,internal,delivered
7786,2415,1700,internal,delayed
7787,2450,653,internal,delivered
7788,3201,3035,internal,in_transit
7789,1765,1197,external,delivered
7790,2116,629,internal,delivered
7791,3175,771,internal,scheduled
7792,4995,5182,internal,delayed
7793,4993,1669,external,delivered
7794,1491,1745,external,in_transit
7795,6158,7105,external,delivered
7796,4828,4099,external,scheduled
7797,513,4621,internal,delivered
7798,5389,1039,external,delivered
7799,5801,2292,external,in_transit
7800,6934,5526,internal,scheduled
7801,1386,242,internal,scheduled
7802,3022,1010,external,scheduled
7803,3113,3270,internal,delivered
7804,5665,3057,external,delivered
7805,2276,2231,internal,delivered
7806,2964,1361,external,delivered
7807,783,5572,external,in_transit
7808,2740,6021,internal,delivered
7809,810,4396,internal,in_transit
7810,3556,3449,external,cancelled
7811,2912,1396,internal,scheduled
7812,901,3478,external,delayed
7813,3008,556,internal,delivered
7814,3818,6892,internal,in_transit
7815,2110,4701,external,delivered
7816,513,6184,external,delivered
7817,3462,6981,internal,delivered
7818,4264,3437,internal,delivered
7819,3643,3646,external,delivered
7820,5089,4665,internal,scheduled
7821,1691,4616,external,delivered
7822,2444,6322,external,delivered
7823,2167,3454,internal,cancelled
7824,532,4769,external,delivered
7825,5277,6583,internal,delivered
7826,6972,643,external,delivered
7827,5796,5645,internal,delivered
7828,6268,2408,internal,cancelled
7829,468,4527,external,in_transit
7830,148,2786,internal,delivered
7831,4422,6541,internal,delivered
7832,451,2644,internal,delivered
7833,3929,4530,internal,delivered
7834,2586,6686,internal,delivered
7835,834,6829,internal,delivered
7836,5263,2005,external,in_transit
7837,969,6114,internal,delivered
7838,6083,1161,external,delivered
7839,4063,3330,internal,in_transit
7840,6233,6734,external,cancelled
7841,3290,851,external,in_transit
7842,4317,4292,internal,delivered
7843,5216,6952,internal,delivered
7844,3786,5503,external,delivered
7845,2704,6659,external,delivered
7846,1484,1393,external,delivered
7847,6266,6192,internal,in_transit
7848,1,5774,internal,delayed
7849,2263,2727,external,delivered
7850,529,2145,external,scheduled
7851,2247,6206,internal,scheduled
7852,192,3339,internal,scheduled
7853,3371,5587,internal,cancelled
7854,3820,5062,external,delivered
7855,90,3748,external,delivered
7856,3465,4371,external,delivered
7857,737,2231,internal,delivered
7858,2191,4267,internal,delivered
7859,4761,6681,internal,delivered
7860,2257,6396,internal,delivered
7861,6081,6372,internal,delayed
7862,3219,869,internal,delivered
7863,1669,4362,internal,in_transit
7864,3371,3870,external,in_transit
7865,3830,172,external,delivered
7866,2817,6149,internal,delivered
7867,5325,3217,external,delivered
7868,4420,6398,internal,delivered
7869,7064,5566,external,delivered
7870,4647,5529,internal,delayed
7871,4680,7159,internal,delivered
7872,3386,5443,external,scheduled
7873,5093,555,external,delivered
7874,89,447,external,in_transit
7875,1787,6888,internal,delivered
7876,3275,2610,internal,delivered
7877,3781,2621,external,delayed
7878,4058,3646,external,delivered
7879,3386,4188,external,scheduled
7880,5163,3313,internal,delivered
7881,936,4845,internal,delivered
7882,2292,6886,internal,in_transit
7883,3045,4077,internal,delivered
7884,2273,6657,external,in_transit
7885,1193,6823,internal,delivered
7886,831,4553,external,in_transit
7887,223,7109,internal,delayed
7888,4247,2391,internal,in_transit
7889,2585,6067,internal,delivered
7890,1774,3509,external,delivered
7891,5380,3241,internal,in_transit
7892,4038,928,internal,in_transit
7893,3401,5014,external,delivered
7894,3643,1702,external,scheduled
7895,4555,637,external,delivered
7896,739,3239,internal,in_transit
7897,4149,4567,external,delivered
7898,6173,1333,external,scheduled
7899,3902,4518,internal,scheduled
7900,5703,5638,internal,delivered
7901,6804,6638,internal,delivered
7902,7165,3574,external,delivered
7903,7160,6627,external,in_transit
7904,6137,850,external,delivered
7905,2153,2394,internal,delivered
7906,4712,4884,internal,delivered
7907,6855,6762,external,delivered
7908,6949,710,internal,delivered
7909,3088,885,external,delivered
7910,1511,2129,external,in_transit
7911,3429,1745,external,in_transit
7912,6221,6125,internal,delivered
7913,3768,2481,external,delivered
7914,5148,5134,internal,delivered
7915,5922,3817,internal,delivered
7916,665,2904,internal,delayed
7917,5945,2387,external,delivered
7918,7153,1288,external,delivered
7919,5852,3808,external,delivered
7920,5821,2550,external,delivered
7921,451,738,internal,in_transit
7922,3019,4039,internal,in_transit
7923,7158,2371,internal,delivered
7924,97,6955,internal,delivered
7925,4864,5740,internal,delivered
7926,1323,562,external,delivered
7927,2705,6264,external,scheduled
7928,5794,5653,external,cancelled
7929,4458,3161,external,delayed
7930,5899,3018,internal,delivered
7931,1273,3523,internal,delivered
7932,320,5975,external,delivered
7933,5432,752,external,delivered
7934,3911,6349,external,delivered
7935,2441,86,internal,delivered
7936,2891,4512,external,in_transit
7937,1702,734,internal,delivered
7938,6148,3973,external,delivered
7939,6283,4600,external,delivered
7940,530,916,internal,cancelled
7941,5863,3810,external,scheduled
7942,3549,3199,external,in_transit
7943,6436,884,internal,scheduled
7944,5301,5593,internal,in_transit
7945,552,2683,external,delivered
7946,4064,3941,external,delivered
7947,1558,2923,external,in_transit
7948,6225,599,internal,delivered
7949,6292,3050,internal,delivered
7950,4702,7002,external,scheduled
7951,7116,3649,external,delivered
7952,5365,976,external,scheduled
7953,1467,2486,external,delivered
7954,1234,2305,internal,delivered
7955,5601,829,external,delivered
7956,1835,1934,internal,in_transit
7957,1301,4530,internal,delivered
7958,3255,1722,external,delivered
7959,1085,721,internal,delivered
7960,2131,4332,internal,delivered
7961,7164,4367,internal,delivered
7962,3415,3604,external,delivered
7963,4323,523,internal,in_transit
7964,4244,7096,external,delivered
7965,2555,3816,external,delivered
7966,5001,1825,internal,delivered
7967,1387,1258,internal,in_transit
7968,6437,5653,external,delayed
7969,3871,5697,external,scheduled
7970,1410,3057,internal,scheduled
7971,4752,4997,external,delivered
7972,4555,5975,internal,scheduled
7973,6417,6959,internal,delivered
7974,283,5841,external,cancelled
7975,6795,2604,external,delivered
7976,2218,3479,internal,delivered
7977,2157,681,external,in_transit
7978,7056,404,external,scheduled
7979,5484,6882,internal,in_transit
7980,1349,1005,internal,delivered
7981,1529,4255,internal,in_transit
7982,3068,1469,internal,scheduled
7983,2858,6212,internal,in_transit
7984,6707,6999,internal,delivered
7985,3807,268,external,delivered
7986,766,2892,internal,delivered
7987,3834,5537,internal,delivered
7988,6876,3952,internal,delivered
7989,1491,432,internal,delivered
7990,6681,5277,internal,delivered
7991,986,5139,external,in_transit
7992,3720,3501,internal,delivered
7993,2328,3132,internal,delivered
7994,6628,3676,external,in_transit
7995,416,835,external,delivered
7996,5856,2066,external,delivered
7997,1199,2259,external,delivered
7998,413,4736,external,in_transit
7999,2867,4185,internal,delivered
8000,5336,1463,internal,delivered
8001,7052,2793,internal,scheduled
8002,6838,6003,internal,cancelled
8003,2363,4522,external,delivered
8004,496,3372,internal,delivered
8005,4964,5557,external,delivered
8006,2734,6644,external,delivered
8007,665,5624,external,delivered
8008,4571,4102,internal,in_transit
8009,6709,5926,internal,delivered
8010,513,6753,external,delivered
8011,258,4718,internal,delivered
8012,2461,5129,external,scheduled
8013,5862,1061,external,delivered
8014,3677,2456,external,delivered
8015,2520,6470,internal,delivered
8016,6106,2897,external,delivered
8017,1418,6470,external,delayed
8018,1366,5171,external,delayed
8019,5174,5021,internal,delivered
8020,5781,5911,external,delivered
8021,778,1391,external,delivered
8022,5621,2061,external,in_transit
8023,6400,1135,external,delayed
8024,4879,1587,internal,in_transit
8025,3061,2627,internal,delivered
8026,988,1234,internal,delayed
8027,6317,1993,external,in_transit
8028,6063,288,internal,delivered
8029,6998,959,internal,delivered
8030,2644,3658,internal,delivered
8031,5407,6581,internal,delivered
8032,301,6580,internal,in_transit
8033,568,697,internal,delivered
8034,992,4814,external,in_transit
8035,3932,3166,external,in_transit
8036,157,2104,external,delivered
8037,2736,6727,internal,delayed
8038,4229,4266,internal,delayed
8039,1399,3562,internal,delivered
8040,5978,2158,internal,delivered
8041,2475,6052,internal,delivered
8042,306,7103,internal,in_transit
8043,4916,162,internal,cancelled
8044,514,5389,external,delivered
8045,93,4500,external,in_transit
8046,4148,6003,internal,delivered
8047,2304,5433,internal,delayed
8048,2810,3767,internal,delivered
8049,166,2455,external,delivered
8050,4265,4849,internal,cancelled
8051,557,3039,internal,delivered
8052,2108,2432,internal,scheduled
8053,4770,6517,internal,scheduled
8054,2942,1537,internal,delivered
8055,7142,4874,internal,scheduled
8056,3450,7111,internal,delivered
8057,6320,6070,internal,delayed
8058,624,4873,external,delivered
8059,2312,4626,external,delivered
8060,1041,4086,internal,delivered
8061,6610,183,external,delivered
8062,50,1304,internal,delivered
8063,4499,3223,external,delivered
8064,3429,3141,internal,delivered
8065,2533,2321,internal,delivered
8066,3422,5677,internal,delivered
8067,4813,1895,external,in_transit
8068,3887,97,external,delivered
8069,6288,3053,internal,delayed
8070,3593,6089,internal,delivered
8071,3893,2520,external,in_transit
8072,1765,3913,internal,in_transit
8073,1935,4020,external,in_transit
8074,3406,3283,internal,delivered
8075,5156,3727,external,in_transit
8076,38,4818,external,delivered
8077,1754,5598,external,delivered
8078,2542,1964,internal,delivered
8079,6233,5204,external,delivered
8080,6609,3460,internal,delivered
8081,1168,6991,external,delivered
8082,5492,3803,internal,delivered
8083,6822,1682,internal,delivered
8084,3942,5094,internal,delivered
8085,3024,4809,internal,in_transit
8086,815,4639,internal,delivered
8087,3553,5184,internal,in_transit
8088,2370,430,internal,delivered
8089,4439,1197,external,in_transit
8090,204,667,internal,delivered
8091,1514,5302,external,delivered
8092,1163,4727,external,delayed
8093,1441,6196,external,scheduled
8094,6414,5205,external,delayed
8095,4382,6183,internal,delivered
8096,6581,7171,external,delivered
8097,4653,787,internal,scheduled
8098,946,5178,internal,delivered
8099,4127,3311,internal,delivered
8100,1454,4093,internal,delivered
8101,2028,2305,internal,delivered
8102,6042,3977,external,delivered
8103,1515,2044,internal,delivered
8104,5283,2308,external,delivered
8105,5946,5848,external,delivered
8106,1229,4304,external,delivered
8107,5844,6470,external,delivered
8108,1287,2234,external,delivered
8109,896,1062,external,delivered
8110,99,6048,external,delivered
8111,1672,1286,external,delayed
8112,3384,5300,internal,delivered
8113,5489,354,external,delivered
8114,5029,775,internal,in_transit
8115,6496,1949,internal,delivered
8116,5745,5052,external,delivered
8117,6482,1039,external,delayed
8118,3116,6231,internal,delivered
8119,1533,478,external,scheduled
8120,4033,1985,external,delivered
8121,1806,3277,external,delivered
8122,5563,5262,internal,cancelled
8123,2906,4228,internal,delivered
8124,6156,5750,external,in_transit
8125,75,4411,internal,scheduled
8126,2269,2917,external,delayed
8127,6306,4126,internal,in_transit
8128,4239,182,internal,in_transit
8129,5606,5268,external,delivered
8130,565,4614,external,delivered
8131,5794,1896,external,scheduled
8132,3900,6772,internal,delivered
8133,6717,4093,external,delivered
8134,7037,2297,external,delayed
8135,6628,3329,internal,delivered
8136,1383,2797,internal,scheduled
8137,5171,4284,external,in_transit
8138,4148,6328,internal,in_transit
8139,5798,6019,internal,delivered
8140,3637,4394,external,delivered
8141,5756,6199,internal,delivered
8142,2631,712,external,in_transit
8143,2247,2038,external,delayed
8144,4921,5596,external,delivered
8145,4968,4947,external,delivered
8146,6290,3792,internal,delivered
8147,5000,919,internal,delivered
8148,4446,6540,internal,delivered
8149,2358,2546,external,in_transit
8150,3433,5091,internal,cancelled
8151,1834,4359,internal,delivered
8152,1221,1037,internal,delivered
8153,239,3862,external,scheduled
8154,3169,944,internal,delivered
8155,6690,2039,external,in_transit
8156,6849,4945,internal,delivered
8157,756,3842,external,in_transit
8158,916,5199,internal,in_transit
8159,2241,2899,external,delivered
8160,7144,3242,internal,delivered
8161,1361,3594,internal,delivered
8162,2912,2725,internal,scheduled
8163,2091,2102,internal,in_transit
8164,2643,3562,external,in_transit
8165,3410,2238,internal,delivered
8166,2882,3338,internal,delivered
8167,6330,1333,external,delivered
8168,5628,904,external,delivered
8169,6607,2940,internal,in_transit
8170,1090,5086,internal,delivered
8171,5680,2438,internal,delivered
8172,4615,4144,external,in_transit
8173,4228,5199,external,delivered
8174,2227,3413,external,delivered
8175,955,2162,external,delivered
8176,4815,774,external,delivered
8177,837,4622,external,scheduled
8178,5342,1064,internal,in_transit
8179,235,373,internal,delivered
8180,155,2771,internal,delivered
8181,6213,2122,external,delivered
8182,1788,6330,external,delayed
8183,3236,150,internal,delivered
8184,2687,3096,external,delivered
8185,1704,1816,external,in_transit
8186,6847,4821,external,delivered
8187,5047,3716,external,delivered
8188,3874,6245,internal,in_transit
8189,5548,1916,internal,delivered
8190,4555,2616,external,delivered
8191,5134,2790,external,delivered
8192,793,5202,external,scheduled
8193,2462,1237,internal,delayed
8194,4557,6071,internal,delivered
8195,4008,2510,external,delivered
8196,912,6121,external,in_transit
8197,283,2864,internal,scheduled
8198,4286,4151,external,scheduled
8199,4495,6349,external,delivered
8200,5226,168,external,delivered
8201,2621,6008,external,in_transit
8202,580,6902,external,delivered
8203,5544,6330,internal,delivered
8204,5988,4155,external,delivered
8205,3010,4515,internal,delayed
8206,4674,4986,internal,delivered
8207,100,1479,external,delayed
8208,2910,1732,external,in_transit
8209,3069,3259,external,in_transit
8210,5342,449,internal,delivered
8211,3728,6117,external,in_transit
8212,2904,2265,external,delivered
8213,2865,1353,internal,delivered
8214,7010,1672,internal,delivered
8215,6627,1676,internal,cancelled
8216,1200,2469,internal,delivered
8217,3751,1389,internal,in_transit
8218,1988,4145,external,delivered
8219,7039,1836,internal,delivered
8220,2808,683,external,delivered
8221,2567,1668,external,delivered
8222,3679,5558,external,delivered
8223,2222,839,internal,delivered
8224,4527,5863,internal,in_transit
8225,2056,5913,internal,delivered
8226,2010,1016,external,delivered
8227,4161,186,external,delivered
8228,1968,5365,internal,in_transit
8229,6020,4395,internal,delivered
8230,1893,3531,internal,scheduled
8231,2585,823,external,in_transit
8232,5882,5863,internal,delivered
8233,3720,670,external,scheduled
8234,4294,7042,internal,delivered
8235,3134,6355,external,delivered
8236,4825,263,internal,delayed
8237,3638,1485,external,delivered
8238,2674,4493,external,delivered
8239,3795,6794,external,cancelled
8240,2937,3019,internal,in_transit
8241,803,6841,internal,delivered
8242,2594,7179,internal,scheduled
8243,3307,2903,internal,in_transit
8244,1392,5601,external,delivered
8245,3926,3128,external,delivered
8246,5475,5139,external,delivered
8247,6415,211,internal,delivered
8248,1210,1002,external,delivered
8249,1516,5511,external,delivered
8250,3889,4831,external,cancelled
8251,6968,2848,external,delivered
8252,208,5051,external,delivered
8253,508,6839,internal,delivered
8254,5323,5644,external,delivered
8255,3570,3976,internal,in_transit
8256,2205,2396,external,delivered
8257,5675,6375,external,scheduled
8258,2960,6078,external,delivered
8259,3709,5410,internal,delivered
8260,926,6582,internal,delivered
8261,5487,3666,external,delivered
8262,3174,1381,internal,delivered
8263,5381,1207,external,delivered
8264,2066,3527,internal,in_transit
8265,553,2153,internal,delivered
8266,5471,5033,internal,delivered
8267,4747,5676,internal,delivered
8268,4954,4828,internal,delivered
8269,1014,5098,external,delivered
8270,3664,6599,internal,delivered
8271,5926,5739,external,delivered
8272,1717,3004,external,delayed
8273,2087,2342,external,delivered
8274,4762,2697,internal,scheduled
8275,6988,1180,internal,delayed
8276,49,7099,external,delayed
8277,2836,3835,external,delivered
8278,2993,4920,external,delivered
8279,5518,6720,internal,delayed
8280,172,292,internal,delivered
8281,2262,6353,internal,delivered
8282,27,5242,external,in_transit
8283,5126,3683,internal,in_transit
8284,4982,1770,internal,delivered
8285,3212,7098,internal,in_transit
8286,4437,1058,internal,delivered
8287,4139,1807,external,delivered
8288,5641,5121,internal,delivered
8289,5148,1815,internal,in_transit
8290,1553,5741,internal,in_transit
8291,4340,191,external,scheduled
8292,1840,3273,internal,in_transit
8293,2158,2535,external,delivered
8294,1906,4047,external,cancelled
8295,4993,5735,internal,in_transit
8296,4270,1746,internal,delivered
8297,1246,5462,internal,delivered
8298,4068,2304,internal,delivered
8299,5238,4424,external,delivered
8300,4468,3943,internal,delivered
8301,6249,1594,external,scheduled
8302,5197,6086,external,delivered
8303,626,6285,external,in_transit
8304,985,611,internal,delivered
8305,2820,2985,external,delivered
8306,6349,3351,external,in_transit
8307,1196,516,internal,scheduled
8308,5051,5209,external,delivered
8309,6301,5757,internal,delivered
8310,2838,955,internal,delivered
8311,2620,5842,external,in_transit
8312,1163,4198,external,delivered
8313,5717,5310,internal,delivered
8314,4904,3504,internal,scheduled
8315,669,5061,internal,delivered
8316,6391,6526,internal,delivered
8317,2309,6079,internal,delivered
8318,5735,3633,internal,delivered
8319,3342,5732,external,delivered
8320,686,5414,external,delivered
8321,3212,2256,external,delivered
8322,5648,5580,internal,delivered
8323,3382,2326,external,delivered
8324,5815,3290,external,delivered
8325,693,3369,internal,delivered
8326,1489,3136,external,delayed
8327,933,3364,external,scheduled
8328,2971,4931,internal,delayed
8329,5465,1518,internal,delayed
8330,3735,1435,internal,delivered
8331,6758,277,internal,delivered
8332,30,3450,external,delivered
8333,3089,1872,internal,cancelled
8334,746,3628,internal,delivered
8335,555,6892,external,delivered
8336,3165,3730,internal,delivered
8337,709,1382,external,delivered
8338,3804,2444,internal,in_transit
8339,6761,6186,internal,delivered
8340,2240,533,internal,delivered
8341,5959,4566,external,delivered
8342,4760,5226,external,delivered
8343,782,4461,external,delivered
8344,223,1490,external,cancelled
8345,253,1029,external,delivered
8346,2765,577,internal,scheduled
8347,1425,2290,internal,delivered
8348,6329,2955,external,in_transit
8349,6703,6054,external,delivered
8350,5084,4750,internal,delivered
8351,1492,729,internal,delivered
8352,1870,5097,external,delivered
8353,6216,4784,internal,delivered
8354,2752,6310,external,delivered
8355,3062,888,internal,delivered
8356,3143,4582,external,delivered
8357,5142,1558,internal,delivered
8358,875,2871,external,delivered
8359,1975,6918,external,scheduled
8360,2557,6088,internal,delivered
8361,4249,5565,internal,in_transit
8362,223,3158,external,delivered
8363,1732,5913,external,delivered
8364,3813,5311,internal,delivered
8365,2414,1298,internal,in_transit
8366,2248,490,external,scheduled
8367,873,2738,internal,delivered
8368,66,2654,external,delivered
8369,4098,1283,external,in_transit
8370,1845,2755,internal,delivered
8371,904,5167,external,delivered
8372,3329,6112,internal,delivered
8373,3305,6316,external,in_transit
8374,5509,1512,external,scheduled
8375,4721,1732,internal,delivered
8376,2894,4936,external,delivered
8377,6097,5466,internal,delivered
8378,2258,5883,internal,delivered
8379,5852,3590,internal,delivered
8380,6382,7071,external,delivered
8381,4256,4767,internal,delivered
8382,5260,5678,external,delivered
8383,5703,6241,external,delivered
8384,3434,4705,internal,delivered
8385,2671,2339,external,delivered
8386,2176,6947,internal,in_transit
8387,2605,4337,internal,delivered
8388,725,1742,internal,delivered
8389,456,4723,external,delivered
8390,3925,3376,external,cancelled
8391,6887,872,external,in_transit
8392,1896,952,internal,delivered
8393,3100,946,internal,in_transit
8394,5288,615,external,delivered
8395,2157,6982,external,delayed
8396,2262,2042,internal,delivered
8397,6708,5139,internal,delivered
8398,6286,3504,external,delivered
8399,3795,1398,external,in_transit
8400,1093,6544,internal,delivered
8401,2399,5116,internal,cancelled
8402,1223,6912,internal,scheduled
8403,7111,1287,internal,delivered
8404,3309,4698,external,in_transit
8405,2788,2883,internal,in_transit
8406,2326,6304,internal,scheduled
8407,2355,1048,external,delivered
8408,6392,885,internal,delivered
8409,2779,3841,external,delayed
8410,2577,5697,internal,delivered
8411,4724,3311,internal,in_transit
8412,4147,1259,internal,delivered
8413,1073,6795,internal,in_transit
8414,6597,5707,external,delivered
8415,155,5057,external,scheduled
8416,1616,1169,external,delivered
8417,6369,6664,internal,delivered
8418,536,2225,internal,in_transit
8419,3510,5387,internal,delivered
8420,1795,51,external,delivered
8421,108,5781,internal,delivered
8422,2632,1223,internal,in_transit
8423,4071,4673,external,in_transit
8424,5620,792,internal,delivered
8425,2148,6010,internal,delivered
8426,6810,4518,external,delivered
8427,4646,6308,external,delivered
8428,1806,515,external,delivered
8429,2933,5114,internal,delayed
8430,6349,3832,internal,in_transit
8431,7173,4774,internal,in_transit
8432,937,2204,external,in_transit
8433,3907,3395,internal,delivered
8434,6243,4229,external,delivered
8435,7119,5983,external,delivered
8436,1712,3540,internal,in_transit
8437,5487,632,external,scheduled
8438,5388,833,internal,delivered
8439,498,251,external,delivered
8440,607,3534,external,in_transit
8441,6495,225,internal,delivered
8442,5191,4547,external,delivered
8443,5660,2977,internal,delivered
8444,646,6531,external,delivered
8445,7015,1652,internal,in_transit
8446,6347,555,external,delivered
8447,469,4532,external,delivered
8448,5608,2789,external,delivered
8449,573,6633,internal,delivered
8450,2675,2758,external,delivered
8451,4672,5291,internal,delivered
8452,4717,2090,internal,delivered
8453,7049,4584,external,delivered
8454,536,3181,external,scheduled
8455,6809,6891,internal,in_transit
8456,1468,4332,external,delivered
8457,3270,664,internal,delivered
8458,4509,1950,external,delivered
8459,6513,4576,internal,delivered
8460,2711,5187,external,delivered
8461,5145,1444,external,delivered
8462,1498,5602,internal,in_transit
8463,3992,5038,internal,scheduled
8464,459,1588,external,in_transit
8465,1214,4131,external,in_transit
8466,5990,4621,internal,delivered
8467,4692,1327,internal,delivered
8468,695,5132,internal,delivered
8469,2879,3810,internal,delivered
8470,2105,1485,external,in_transit
8471,1264,3860,internal,delivered
8472,1129,3139,external,delivered
8473,6720,4333,external,delivered
8474,2680,5328,external,delivered
8475,2201,3041,external,delivered
8476,3890,5659,external,delivered
8477,6888,2997,internal,delivered
8478,5147,126,external,delivered
8479,5822,2432,internal,delivered
8480,3188,1520,internal,delivered
8481,5516,826,internal,delivered
8482,2763,5757,external,delivered
8483,586,6574,external,delivered
8484,5962,3520,external,delivered
8485,5584,2251,internal,delivered
8486,4698,3374,external,delivered
8487,3600,4705,external,delivered
8488,6495,5571,external,scheduled
8489,6214,6546,internal,scheduled
8490,1946,414,internal,delivered
8491,4590,2942,internal,delivered
8492,5844,1316,internal,in_transit
8493,4882,593,internal,scheduled
8494,5459,1623,internal,delivered
8495,2607,2038,internal,delayed
8496,454,5282,internal,in_transit
8497,3697,860,internal,delivered
8498,2206,5188,external,delivered
8499,5692,4871,external,delivered
8500,3442,1366,internal,delivered
8501,6810,155,internal,delivered
8502,2997,4539,external,delivered
8503,5683,4807,internal,delayed
8504,2528,3863,external,delivered
8505,1029,3489,internal,delivered
8506,3551,5331,external,delivered
8507,5299,2265,internal,delivered
8508,542,797,external,delivered
8509,1832,1181,external,scheduled
8510,301,2141,internal,delivered
8511,3615,6381,external,scheduled
8512,5010,5855,internal,scheduled
8513,6750,2890,external,delayed
8514,964,7017,external,in_transit
8515,5903,2143,external,delivered
8516,1645,3139,external,scheduled
8517,6870,6847,external,delivered
8518,3180,4322,external,delayed
8519,4603,1767,internal,delivered
8520,956,1805,internal,delivered
8521,949,5704,external,delivered
8522,2390,3703,external,delivered
8523,3118,6713,external,delivered
8524,2936,5898,internal,in_transit
8525,4678,6261,external,scheduled
8526,4716,5536,internal,delivered
8527,6448,457,internal,cancelled
8528,3196,1791,internal,delivered
8529,2766,1408,external,delivered
8530,6645,570,external,delayed
8531,1082,4805,external,delivered
8532,4501,5769,internal,delivered
8533,6008,5571,internal,delivered
8534,5685,2194,internal,delivered
8535,6709,2026,external,delivered
8536,2383,5068,external,delivered
8537,648,5534,internal,in_transit
8538,5173,5272,internal,delivered
8539,6568,1934,internal,delivered
8540,5493,3248,external,delivered
8541,3773,6287,internal,delivered
8542,3315,5286,internal,delivered
8543,6511,4415,internal,delivered
8544,1982,5189,internal,delivered
8545,5404,2149,internal,scheduled
8546,6297,1236,internal,cancelled
8547,6516,6647,internal,delivered
8548,6470,2648,internal,delivered
8549,4662,2341,internal,delivered
8550,6807,4498,internal,delivered
8551,4544,3868,internal,in_transit
8552,3178,1196,internal,delivered
8553,3785,6998,external,delivered
8554,6742,3731,internal,delivered
8555,654,2118,internal,delayed
8556,5995,3050,external,scheduled
8557,4853,4132,internal,delivered
8558,2417,4056,internal,delivered
8559,582,1379,external,delayed
8560,741,6770,internal,delivered
8561,784,6002,external,scheduled
8562,6173,382,external,delivered
8563,816,3248,internal,delayed
8564,5714,1003,internal,cancelled
8565,4543,1550,external,delivered
8566,845,1717,internal,delivered
8567,1114,4252,internal,delayed
8568,4561,6417,internal,delivered
8569,3265,1920,internal,delivered
8570,6386,4645,internal,delivered
8571,1861,1871,internal,scheduled
8572,2370,4843,external,cancelled
8573,6752,4908,internal,delivered
8574,2981,5653,internal,delivered
8575,1623,5042,external,delivered
8576,250,5612,internal,delivered
8577,4801,5758,internal,in_transit
8578,3925,6480,internal,in_transit
8579,3358,422,external,delivered
8580,1519,7019,external,delivered
8581,2257,4064,internal,delivered
8582,3793,5494,internal,delivered
8583,5162,1952,external,delivered
8584,5124,1066,internal,delivered
8585,5063,5700,external,scheduled
8586,5224,29,external,delivered
8587,1622,7130,external,in_transit
8588,4719,2991,external,delivered
8589,993,3716,external,delivered
8590,5762,6300,external,delivered
8591,2421,5140,external,delivered
8592,1062,6291,external,cancelled
8593,4320,4646,external,scheduled
8594,5450,6632,internal,in_transit
8595,6492,5894,internal,delivered
8596,7183,5079,external,delivered
8597,3602,2427,internal,scheduled
8598,1131,6566,external,delivered
8599,2587,3746,internal,delivered
8600,3012,2342,internal,scheduled
8601,2425,6576,external,delivered
8602,2018,4701,internal,delivered
8603,2368,793,internal,delivered
8604,526,5014,external,delivered
8605,2850,148,external,delivered
8606,1149,5625,internal,delayed
8607,4187,459,external,delivered
8608,5886,3906,internal,delivered
8609,5789,3353,external,delivered
8610,5492,451,internal,delivered
8611,1536,4590,internal,in_transit
8612,5036,4455,internal,in_transit
