repayment_id,loan_id,due_date,amount_due,amount_paid,paid_date
18091,1182,2024-05-25,150913.96,150913.96,2024-06-04
18092,1182,2024-06-24,150913.96,150913.96,2024-06-25
18093,1182,2024-07-24,150913.96,150913.96,2024-08-01
18094,1183,2023-01-05,151716.14,151716.14,2023-01-06
18095,1183,2023-02-04,151716.14,151716.14,2023-02-09
18096,1183,2023-03-06,151716.14,151716.14,2023-03-15
18097,1183,2023-04-05,151716.14,151716.14,2023-04-02
18098,1183,2023-05-05,151716.14,151716.14,2023-05-17
18099,1183,2023-06-04,151716.14,151716.14,2023-06-04
18100,1183,2023-07-04,151716.14,151716.14,2023-07-02
18101,1183,2023-08-03,151716.14,151716.14,2023-08-09
18102,1183,2023-09-02,151716.14,151716.14,2023-09-14
18103,1183,2023-10-02,151716.14,151716.14,2023-10-03
18104,1183,2023-11-01,151716.14,0,
18105,1183,2023-12-01,151716.14,151716.14,2023-12-01
18106,1183,2023-12-31,151716.14,0,
18107,1183,2024-01-30,151716.14,0,
18108,1183,2024-02-29,151716.14,151716.14,2024-02-28
18109,1183,2024-03-30,151716.14,0,
18110,1183,2024-04-29,151716.14,0,
18111,1183,2024-05-29,151716.14,151716.14,2024-06-03
18112,1183,2024-06-28,151716.14,151716.14,2024-06-30
18113,1184,2023-03-11,13906.38,13906.38,2023-03-21
18114,1184,2023-04-10,13906.38,13906.38,2023-04-20
18115,1184,2023-05-10,13906.38,13906.38,2023-05-15
18116,1184,2023-06-09,13906.38,13906.38,2023-06-06
18117,1184,2023-07-09,13906.38,13906.38,2023-07-21
18118,1184,2023-08-08,13906.38,13906.38,2023-08-12
18119,1184,2023-09-07,13906.38,13906.38,2023-09-18
18120,1184,2023-10-07,13906.38,13906.38,2023-10-16
18121,1184,2023-11-06,13906.38,13906.38,2023-11-07
18122,1184,2023-12-06,13906.38,13906.38,2023-12-05
18123,1184,2024-01-05,13906.38,13906.38,2024-01-14
18124,1184,2024-02-04,13906.38,13906.38,2024-02-13
18125,1184,2024-03-05,13906.38,13906.38,2024-03-04
18126,1184,2024-04-04,13906.38,13906.38,2024-04-16
18127,1184,2024-05-04,13906.38,13906.38,2024-05-10
18128,1184,2024-06-03,13906.38,13906.38,2024-06-08
18129,1184,2024-07-03,13906.38,13906.38,2024-07-02
18130,1184,2024-08-02,13906.38,13906.38,2024-07-31
18131,1184,2024-09-01,13906.38,13906.38,2024-09-13
18132,1184,2024-10-01,13906.38,13906.38,2024-10-12
18133,1184,2024-10-31,13906.38,13906.38,2024-10-29
18134,1184,2024-11-30,13906.38,13906.38,2024-12-04
18135,1184,2024-12-30,13906.38,13906.38,2024-12-29
18136,1185,2024-09-20,21959.1,21959.1,2024-10-01
18137,1185,2024-10-20,21959.1,21959.1,2024-10-23
18138,1185,2024-11-19,21959.1,21959.1,2024-11-18
18139,1185,2024-12-19,21959.1,21959.1,2024-12-24
18140,1185,2025-01-18,21959.1,21959.1,2025-01-26
18141,1185,2025-02-17,21959.1,21959.1,2025-02-16
18142,1185,2025-03-19,21959.1,21959.1,2025-03-18
18143,1185,2025-04-18,21959.1,21959.1,2025-04-26
18144,1185,2025-05-18,21959.1,21959.1,2025-05-19
18145,1185,2025-06-17,21959.1,21959.1,2025-06-18
18146,1185,2025-07-17,21959.1,21959.1,2025-07-22
18147,1185,2025-08-16,21959.1,21959.1,2025-08-25
18148,1185,2025-09-15,21959.1,21959.1,2025-09-12
18149,1185,2025-10-15,21959.1,21959.1,2025-10-27
18150,1185,2025-11-14,21959.1,21959.1,2025-11-16
18151,1185,2025-12-14,21959.1,21959.1,2025-12-11
18152,1186,2025-05-26,161824.28,161824.28,2025-05-27
18153,1186,2025-06-25,161824.28,161824.28,2025-07-07
18154,1186,2025-07-25,161824.28,161824.28,2025-08-06
18155,1186,2025-08-24,161824.28,161824.28,2025-08-23
18156,1186,2025-09-23,161824.28,161824.28,2025-09-29
18157,1186,2025-10-23,161824.28,161824.28,2025-10-31
18158,1186,2025-11-22,161824.28,161824.28,2025-11-27
18159,1186,2025-12-22,161824.28,161824.28,2026-01-02
18160,1186,2026-01-21,161824.28,161824.28,2026-02-01
18161,1186,2026-02-20,161824.28,161824.28,2026-03-04
18162,1186,2026-03-22,161824.28,161824.28,2026-03-29
18163,1186,2026-04-21,161824.28,161824.28,2026-04-23
18164,1186,2026-05-21,161824.28,0,
18165,1186,2026-06-20,161824.28,161824.28,2026-06-17
18166,1186,2026-07-20,161824.28,161824.28,2026-07-31
18167,1186,2026-08-19,161824.28,0,
18168,1187,2023-01-19,102870.88,0,
18169,1187,2023-02-18,102870.88,102870.88,2023-02-16
18170,1187,2023-03-20,102870.88,102870.88,2023-03-23
18171,1187,2023-04-19,102870.88,102870.88,2023-04-26
18172,1187,2023-05-19,102870.88,102870.88,2023-05-25
18173,1187,2023-06-18,102870.88,0,
18174,1187,2023-07-18,102870.88,102870.88,2023-07-28
18175,1187,2023-08-17,102870.88,0,
18176,1187,2023-09-16,102870.88,102870.88,2023-09-22
18177,1187,2023-10-16,102870.88,102870.88,2023-10-28
18178,1187,2023-11-15,102870.88,102870.88,2023-11-14
18179,1187,2023-12-15,102870.88,102870.88,2023-12-27
18180,1187,2024-01-14,102870.88,0,
18181,1187,2024-02-13,102870.88,102870.88,2024-02-10
18182,1187,2024-03-14,102870.88,102870.88,2024-03-26
18183,1187,2024-04-13,102870.88,102870.88,2024-04-19
18184,1187,2024-05-13,102870.88,102870.88,2024-05-15
18185,1187,2024-06-12,102870.88,102870.88,2024-06-11
18186,1187,2024-07-12,102870.88,0,
18187,1187,2024-08-11,102870.88,0,
18188,1188,2024-04-15,139077.21,139077.21,2024-04-16
18189,1188,2024-05-15,139077.21,0,
18190,1188,2024-06-14,139077.21,139077.21,2024-06-11
18191,1188,2024-07-14,139077.21,139077.21,2024-07-22
18192,1188,2024-08-13,139077.21,0,
18193,1188,2024-09-12,139077.21,139077.21,2024-09-19
18194,1188,2024-10-12,139077.21,139077.21,2024-10-21
18195,1189,2023-08-30,168538.78,168538.78,2023-09-11
18196,1189,2023-09-29,168538.78,168538.78,2023-10-02
18197,1189,2023-10-29,168538.78,168538.78,2023-11-06
18198,1189,2023-11-28,168538.78,0,
18199,1189,2023-12-28,168538.78,168538.78,2023-12-26
18200,1189,2024-01-27,168538.78,0,
18201,1189,2024-02-26,168538.78,168538.78,2024-03-07
18202,1190,2025-05-25,118006.44,0,
18203,1190,2025-06-24,118006.44,118006.44,2025-06-22
18204,1190,2025-07-24,118006.44,0,
18205,1190,2025-08-23,118006.44,118006.44,2025-08-24
18206,1190,2025-09-22,118006.44,118006.44,2025-09-20
18207,1190,2025-10-22,118006.44,118006.44,2025-10-27
18208,1190,2025-11-21,118006.44,118006.44,2025-11-21
18209,1190,2025-12-21,118006.44,118006.44,2025-12-18
18210,1190,2026-01-20,118006.44,118006.44,2026-01-28
18211,1190,2026-02-19,118006.44,0,
18212,1190,2026-03-21,118006.44,118006.44,2026-03-20
18213,1191,2024-12-17,90857.01,90857.01,2024-12-15
18214,1191,2025-01-16,90857.01,0,
18215,1191,2025-02-15,90857.01,0,
18216,1191,2025-03-17,90857.01,90857.01,2025-03-23
18217,1191,2025-04-16,90857.01,90857.01,2025-04-24
18218,1191,2025-05-16,90857.01,0,
18219,1191,2025-06-15,90857.01,90857.01,2025-06-18
18220,1192,2024-04-09,69572.48,69572.48,2024-04-15
18221,1192,2024-05-09,69572.48,69572.48,2024-05-09
18222,1192,2024-06-08,69572.48,69572.48,2024-06-05
18223,1192,2024-07-08,69572.48,69572.48,2024-07-07
18224,1192,2024-08-07,69572.48,69572.48,2024-08-04
18225,1192,2024-09-06,69572.48,69572.48,2024-09-16
18226,1192,2024-10-06,69572.48,69572.48,2024-10-11
18227,1192,2024-11-05,69572.48,69572.48,2024-11-09
18228,1192,2024-12-05,69572.48,69572.48,2024-12-03
18229,1192,2025-01-04,69572.48,69572.48,2025-01-13
18230,1192,2025-02-03,69572.48,69572.48,2025-02-05
18231,1192,2025-03-05,69572.48,69572.48,2025-03-16
18232,1192,2025-04-04,69572.48,69572.48,2025-04-06
18233,1192,2025-05-04,69572.48,69572.48,2025-05-08
18234,1192,2025-06-03,69572.48,69572.48,2025-06-13
18235,1192,2025-07-03,69572.48,69572.48,2025-07-11
18236,1193,2024-10-18,65068.41,65068.41,2024-10-25
18237,1193,2024-11-17,65068.41,65068.41,2024-11-28
18238,1193,2024-12-17,65068.41,65068.41,2024-12-24
18239,1193,2025-01-16,65068.41,65068.41,2025-01-24
18240,1193,2025-02-15,65068.41,65068.41,2025-02-21
18241,1193,2025-03-17,65068.41,65068.41,2025-03-28
18242,1193,2025-04-16,65068.41,65068.41,2025-04-24
18243,1193,2025-05-16,65068.41,65068.41,2025-05-23
18244,1193,2025-06-15,65068.41,0,
18245,1193,2025-07-15,65068.41,65068.41,2025-07-26
18246,1193,2025-08-14,65068.41,65068.41,2025-08-24
18247,1193,2025-09-13,65068.41,65068.41,2025-09-23
18248,1193,2025-10-13,65068.41,65068.41,2025-10-13
18249,1193,2025-11-12,65068.41,65068.41,2025-11-10
18250,1193,2025-12-12,65068.41,65068.41,2025-12-16
18251,1193,2026-01-11,65068.41,65068.41,2026-01-14
18252,1193,2026-02-10,65068.41,0,
18253,1193,2026-03-12,65068.41,65068.41,2026-03-09
18254,1193,2026-04-11,65068.41,65068.41,2026-04-20
18255,1193,2026-05-11,65068.41,0,
18256,1193,2026-06-10,65068.41,65068.41,2026-06-10
18257,1193,2026-07-10,65068.41,65068.41,2026-07-20
18258,1194,2024-11-24,144367.79,144367.79,2024-12-01
18259,1194,2024-12-24,144367.79,144367.79,2025-01-05
18260,1194,2025-01-23,144367.79,144367.79,2025-01-26
18261,1194,2025-02-22,144367.79,144367.79,2025-02-23
18262,1194,2025-03-24,144367.79,144367.79,2025-04-02
18263,1194,2025-04-23,144367.79,144367.79,2025-04-28
18264,1194,2025-05-23,144367.79,144367.79,2025-05-26
18265,1194,2025-06-22,144367.79,0,
18266,1194,2025-07-22,144367.79,144367.79,2025-08-02
18267,1194,2025-08-21,144367.79,144367.79,2025-08-22
18268,1194,2025-09-20,144367.79,144367.79,2025-09-28
18269,1194,2025-10-20,144367.79,144367.79,2025-10-19
18270,1194,2025-11-19,144367.79,0,
18271,1194,2025-12-19,144367.79,144367.79,2025-12-20
18272,1194,2026-01-18,144367.79,144367.79,2026-01-27
18273,1194,2026-02-17,144367.79,144367.79,2026-02-27
18274,1194,2026-03-19,144367.79,144367.79,2026-03-31
18275,1194,2026-04-18,144367.79,144367.79,2026-04-23
18276,1194,2026-05-18,144367.79,144367.79,2026-05-20
18277,1195,2023-01-23,391607.18,391607.18,2023-01-26
18278,1195,2023-02-22,391607.18,391607.18,2023-02-23
18279,1195,2023-03-24,391607.18,391607.18,2023-03-30
18280,1195,2023-04-23,391607.18,391607.18,2023-04-21
18281,1195,2023-05-23,391607.18,391607.18,2023-06-02
18282,1195,2023-06-22,391607.18,391607.18,2023-06-30
18283,1196,2024-07-13,123439.41,0,
18284,1196,2024-08-12,123439.41,123439.41,2024-08-10
18285,1196,2024-09-11,123439.41,123439.41,2024-09-21
18286,1196,2024-10-11,123439.41,0,
18287,1196,2024-11-10,123439.41,123439.41,2024-11-14
18288,1196,2024-12-10,123439.41,123439.41,2024-12-20
18289,1196,2025-01-09,123439.41,123439.41,2025-01-11
18290,1196,2025-02-08,123439.41,123439.41,2025-02-16
18291,1196,2025-03-10,123439.41,123439.41,2025-03-19
18292,1196,2025-04-09,123439.41,123439.41,2025-04-13
18293,1196,2025-05-09,123439.41,123439.41,2025-05-09
18294,1196,2025-06-08,123439.41,123439.41,2025-06-12
18295,1196,2025-07-08,123439.41,123439.41,2025-07-13
18296,1196,2025-08-07,123439.41,123439.41,2025-08-19
18297,1196,2025-09-06,123439.41,123439.41,2025-09-14
18298,1196,2025-10-06,123439.41,123439.41,2025-10-09
18299,1197,2024-06-02,179351.28,0,
18300,1197,2024-07-02,179351.28,179351.28,2024-06-30
18301,1197,2024-08-01,179351.28,179351.28,2024-08-08
18302,1197,2024-08-31,179351.28,179351.28,2024-09-06
18303,1197,2024-09-30,179351.28,179351.28,2024-10-03
18304,1197,2024-10-30,179351.28,0,
18305,1197,2024-11-29,179351.28,179351.28,2024-11-29
18306,1197,2024-12-29,179351.28,179351.28,2025-01-02
18307,1197,2025-01-28,179351.28,179351.28,2025-01-29
18308,1197,2025-02-27,179351.28,179351.28,2025-03-07
18309,1198,2024-04-01,45724.93,45724.93,2024-03-31
18310,1198,2024-05-01,45724.93,45724.93,2024-05-01
18311,1198,2024-05-31,45724.93,45724.93,2024-06-10
18312,1198,2024-06-30,45724.93,45724.93,2024-07-05
18313,1198,2024-07-30,45724.93,45724.93,2024-08-04
18314,1198,2024-08-29,45724.93,45724.93,2024-09-07
18315,1198,2024-09-28,45724.93,45724.93,2024-10-04
18316,1198,2024-10-28,45724.93,45724.93,2024-11-03
18317,1198,2024-11-27,45724.93,45724.93,2024-12-07
18318,1198,2024-12-27,45724.93,45724.93,2024-12-24
18319,1198,2025-01-26,45724.93,45724.93,2025-02-02
18320,1198,2025-02-25,45724.93,45724.93,2025-02-24
18321,1198,2025-03-27,45724.93,45724.93,2025-03-30
18322,1198,2025-04-26,45724.93,45724.93,2025-04-27
18323,1198,2025-05-26,45724.93,45724.93,2025-06-04
18324,1198,2025-06-25,45724.93,45724.93,2025-06-28
18325,1198,2025-07-25,45724.93,45724.93,2025-07-23
18326,1198,2025-08-24,45724.93,45724.93,2025-08-27
18327,1198,2025-09-23,45724.93,45724.93,2025-09-26
18328,1199,2024-04-03,42634.22,42634.22,2024-04-04
18329,1199,2024-05-03,42634.22,42634.22,2024-05-09
18330,1199,2024-06-02,42634.22,0,
18331,1199,2024-07-02,42634.22,0,
18332,1199,2024-08-01,42634.22,42634.22,2024-07-31
18333,1199,2024-08-31,42634.22,42634.22,2024-08-31
18334,1199,2024-09-30,42634.22,0,
18335,1199,2024-10-30,42634.22,42634.22,2024-11-01
18336,1199,2024-11-29,42634.22,42634.22,2024-12-10
18337,1199,2024-12-29,42634.22,42634.22,2025-01-09
18338,1199,2025-01-28,42634.22,42634.22,2025-01-28
18339,1199,2025-02-27,42634.22,42634.22,2025-03-05
18340,1199,2025-03-29,42634.22,42634.22,2025-03-29
18341,1199,2025-04-28,42634.22,42634.22,2025-04-27
18342,1199,2025-05-28,42634.22,42634.22,2025-05-25
18343,1199,2025-06-27,42634.22,0,
18344,1199,2025-07-27,42634.22,42634.22,2025-07-30
18345,1199,2025-08-26,42634.22,42634.22,2025-09-01
18346,1199,2025-09-25,42634.22,42634.22,2025-10-06
18347,1199,2025-10-25,42634.22,0,
18348,1199,2025-11-24,42634.22,42634.22,2025-11-21
18349,1199,2025-12-24,42634.22,42634.22,2025-12-24
18350,1199,2026-01-23,42634.22,42634.22,2026-01-31
18351,1199,2026-02-22,42634.22,42634.22,2026-02-23
18352,1200,2024-06-07,53065.38,53065.38,2024-06-16
18353,1200,2024-07-07,53065.38,53065.38,2024-07-19
18354,1200,2024-08-06,53065.38,53065.38,2024-08-05
18355,1200,2024-09-05,53065.38,53065.38,2024-09-11
18356,1200,2024-10-05,53065.38,53065.38,2024-10-02
18357,1200,2024-11-04,53065.38,53065.38,2024-11-12
18358,1200,2024-12-04,53065.38,53065.38,2024-12-15
18359,1200,2025-01-03,53065.38,53065.38,2025-01-11
18360,1200,2025-02-02,53065.38,53065.38,2025-02-05
18361,1200,2025-03-04,53065.38,53065.38,2025-03-11
18362,1200,2025-04-03,53065.38,0,
18363,1200,2025-05-03,53065.38,53065.38,2025-05-04
18364,1200,2025-06-02,53065.38,53065.38,2025-06-01
18365,1200,2025-07-02,53065.38,53065.38,2025-07-11
18366,1200,2025-08-01,53065.38,53065.38,2025-07-29
18367,1200,2025-08-31,53065.38,53065.38,2025-09-01
18368,1200,2025-09-30,53065.38,0,
18369,1200,2025-10-30,53065.38,53065.38,2025-11-01
18370,1200,2025-11-29,53065.38,53065.38,2025-12-09
18371,1200,2025-12-29,53065.38,53065.38,2026-01-10
18372,1200,2026-01-28,53065.38,53065.38,2026-01-26
18373,1200,2026-02-27,53065.38,53065.38,2026-03-06
18374,1201,2025-04-22,125718.91,125718.91,2025-04-27
18375,1201,2025-05-22,125718.91,125718.91,2025-06-03
18376,1201,2025-06-21,125718.91,125718.91,2025-06-26
18377,1201,2025-07-21,125718.91,125718.91,2025-07-26
18378,1201,2025-08-20,125718.91,125718.91,2025-08-17
18379,1201,2025-09-19,125718.91,125718.91,2025-09-30
18380,1201,2025-10-19,125718.91,125718.91,2025-10-17
18381,1201,2025-11-18,125718.91,125718.91,2025-11-24
18382,1201,2025-12-18,125718.91,125718.91,2025-12-22
18383,1201,2026-01-17,125718.91,125718.91,2026-01-29
18384,1201,2026-02-16,125718.91,125718.91,2026-02-26
18385,1201,2026-03-18,125718.91,125718.91,2026-03-15
18386,1201,2026-04-17,125718.91,125718.91,2026-04-16
18387,1201,2026-05-17,125718.91,125718.91,2026-05-19
18388,1201,2026-06-16,125718.91,125718.91,2026-06-24
18389,1201,2026-07-16,125718.91,125718.91,2026-07-21
18390,1201,2026-08-15,125718.91,125718.91,2026-08-22
18391,1201,2026-09-14,125718.91,125718.91,2026-09-23
18392,1201,2026-10-14,125718.91,125718.91,2026-10-26
18393,1201,2026-11-13,125718.91,125718.91,2026-11-21
18394,1201,2026-12-13,125718.91,125718.91,2026-12-20
18395,1201,2027-01-12,125718.91,125718.91,2027-01-15
18396,1202,2024-04-21,133185.71,133185.71,2024-04-21
18397,1202,2024-05-21,133185.71,133185.71,2024-05-19
18398,1202,2024-06-20,133185.71,133185.71,2024-07-01
18399,1202,2024-07-20,133185.71,133185.71,2024-07-20
18400,1202,2024-08-19,133185.71,133185.71,2024-08-28
18401,1202,2024-09-18,133185.71,133185.71,2024-09-29
18402,1202,2024-10-18,133185.71,133185.71,2024-10-22
18403,1202,2024-11-17,133185.71,133185.71,2024-11-21
18404,1202,2024-12-17,133185.71,133185.71,2024-12-19
18405,1202,2025-01-16,133185.71,133185.71,2025-01-27
18406,1202,2025-02-15,133185.71,133185.71,2025-02-12
18407,1202,2025-03-17,133185.71,133185.71,2025-03-18
18408,1202,2025-04-16,133185.71,133185.71,2025-04-25
18409,1202,2025-05-16,133185.71,133185.71,2025-05-19
18410,1202,2025-06-15,133185.71,133185.71,2025-06-16
18411,1202,2025-07-15,133185.71,133185.71,2025-07-13
18412,1202,2025-08-14,133185.71,133185.71,2025-08-16
18413,1202,2025-09-13,133185.71,133185.71,2025-09-18
18414,1202,2025-10-13,133185.71,133185.71,2025-10-16
18415,1202,2025-11-12,133185.71,133185.71,2025-11-18
18416,1202,2025-12-12,133185.71,133185.71,2025-12-21
18417,1203,2024-10-27,114861.11,114861.11,2024-10-25
18418,1203,2024-11-26,114861.11,114861.11,2024-11-27
18419,1203,2024-12-26,114861.11,114861.11,2025-01-02
18420,1203,2025-01-25,114861.11,114861.11,2025-01-26
18421,1203,2025-02-24,114861.11,114861.11,2025-02-27
18422,1203,2025-03-26,114861.11,0,
18423,1203,2025-04-25,114861.11,114861.11,2025-04-30
18424,1203,2025-05-25,114861.11,114861.11,2025-05-29
18425,1203,2025-06-24,114861.11,114861.11,2025-06-28
18426,1203,2025-07-24,114861.11,0,
18427,1203,2025-08-23,114861.11,0,
18428,1203,2025-09-22,114861.11,0,
18429,1203,2025-10-22,114861.11,114861.11,2025-11-02
18430,1203,2025-11-21,114861.11,114861.11,2025-11-30
18431,1203,2025-12-21,114861.11,114861.11,2025-12-21
18432,1204,2024-09-19,90029.95,90029.95,2024-09-25
18433,1204,2024-10-19,90029.95,90029.95,2024-10-28
18434,1204,2024-11-18,90029.95,90029.95,2024-11-16
18435,1204,2024-12-18,90029.95,90029.95,2024-12-22
18436,1204,2025-01-17,90029.95,90029.95,2025-01-18
18437,1204,2025-02-16,90029.95,90029.95,2025-02-20
18438,1204,2025-03-18,90029.95,90029.95,2025-03-15
18439,1204,2025-04-17,90029.95,90029.95,2025-04-23
18440,1204,2025-05-17,90029.95,90029.95,2025-05-29
18441,1205,2023-11-24,136926.49,136926.49,2023-12-02
18442,1205,2023-12-24,136926.49,136926.49,2023-12-29
18443,1205,2024-01-23,136926.49,136926.49,2024-01-28
18444,1205,2024-02-22,136926.49,136926.49,2024-02-19
18445,1205,2024-03-23,136926.49,136926.49,2024-03-26
18446,1205,2024-04-22,136926.49,136926.49,2024-05-03
18447,1205,2024-05-22,136926.49,136926.49,2024-05-27
18448,1205,2024-06-21,136926.49,136926.49,2024-07-01
18449,1206,2023-09-19,20237.03,20237.03,2023-09-20
18450,1206,2023-10-19,20237.03,20237.03,2023-10-20
18451,1206,2023-11-18,20237.03,0,
18452,1206,2023-12-18,20237.03,20237.03,2023-12-17
18453,1206,2024-01-17,20237.03,20237.03,2024-01-22
18454,1206,2024-02-16,20237.03,20237.03,2024-02-20
18455,1206,2024-03-17,20237.03,20237.03,2024-03-14
18456,1206,2024-04-16,20237.03,0,
18457,1206,2024-05-16,20237.03,0,
18458,1206,2024-06-15,20237.03,20237.03,2024-06-12
18459,1206,2024-07-15,20237.03,20237.03,2024-07-13
18460,1206,2024-08-14,20237.03,0,
18461,1206,2024-09-13,20237.03,20237.03,2024-09-16
18462,1206,2024-10-13,20237.03,0,
18463,1206,2024-11-12,20237.03,0,
18464,1206,2024-12-12,20237.03,20237.03,2024-12-13
18465,1206,2025-01-11,20237.03,20237.03,2025-01-16
18466,1206,2025-02-10,20237.03,20237.03,2025-02-17
18467,1207,2024-08-30,257690.06,257690.06,2024-09-11
18468,1207,2024-09-29,257690.06,257690.06,2024-10-02
18469,1207,2024-10-29,257690.06,257690.06,2024-11-10
18470,1207,2024-11-28,257690.06,257690.06,2024-11-30
18471,1207,2024-12-28,257690.06,257690.06,2024-12-25
18472,1207,2025-01-27,257690.06,257690.06,2025-01-27
18473,1207,2025-02-26,257690.06,257690.06,2025-03-05
18474,1207,2025-03-28,257690.06,257690.06,2025-04-02
18475,1207,2025-04-27,257690.06,257690.06,2025-04-24
18476,1207,2025-05-27,257690.06,257690.06,2025-05-29
18477,1207,2025-06-26,257690.06,257690.06,2025-06-28
18478,1208,2023-11-05,33266.42,33266.42,2023-11-13
18479,1208,2023-12-05,33266.42,33266.42,2023-12-03
18480,1208,2024-01-04,33266.42,33266.42,2024-01-08
18481,1208,2024-02-03,33266.42,0,
18482,1208,2024-03-04,33266.42,33266.42,2024-03-07
18483,1208,2024-04-03,33266.42,33266.42,2024-04-07
18484,1208,2024-05-03,33266.42,33266.42,2024-05-09
18485,1208,2024-06-02,33266.42,33266.42,2024-05-31
18486,1208,2024-07-02,33266.42,33266.42,2024-07-06
18487,1208,2024-08-01,33266.42,0,
18488,1209,2025-03-23,45383.58,45383.58,2025-04-01
18489,1209,2025-04-22,45383.58,45383.58,2025-04-23
18490,1209,2025-05-22,45383.58,45383.58,2025-05-26
18491,1209,2025-06-21,45383.58,45383.58,2025-06-28
18492,1209,2025-07-21,45383.58,45383.58,2025-07-19
18493,1209,2025-08-20,45383.58,45383.58,2025-08-19
18494,1209,2025-09-19,45383.58,45383.58,2025-09-25
18495,1209,2025-10-19,45383.58,45383.58,2025-10-27
18496,1209,2025-11-18,45383.58,45383.58,2025-11-24
18497,1209,2025-12-18,45383.58,45383.58,2025-12-20
18498,1209,2026-01-17,45383.58,45383.58,2026-01-28
18499,1209,2026-02-16,45383.58,45383.58,2026-02-18
18500,1209,2026-03-18,45383.58,0,
18501,1209,2026-04-17,45383.58,45383.58,2026-04-19
18502,1209,2026-05-17,45383.58,45383.58,2026-05-23
18503,1209,2026-06-16,45383.58,45383.58,2026-06-27
18504,1209,2026-07-16,45383.58,45383.58,2026-07-27
18505,1210,2023-02-01,12042.3,12042.3,2023-01-31
18506,1210,2023-03-03,12042.3,0,
18507,1210,2023-04-02,12042.3,0,
18508,1210,2023-05-02,12042.3,12042.3,2023-05-02
18509,1210,2023-06-01,12042.3,12042.3,2023-06-06
18510,1210,2023-07-01,12042.3,12042.3,2023-07-05
18511,1210,2023-07-31,12042.3,12042.3,2023-08-09
18512,1210,2023-08-30,12042.3,12042.3,2023-08-28
18513,1210,2023-09-29,12042.3,0,
18514,1210,2023-10-29,12042.3,12042.3,2023-11-05
18515,1210,2023-11-28,12042.3,12042.3,2023-12-02
18516,1210,2023-12-28,12042.3,12042.3,2024-01-02
18517,1210,2024-01-27,12042.3,12042.3,2024-02-06
18518,1210,2024-02-26,12042.3,12042.3,2024-02-28
18519,1210,2024-03-27,12042.3,12042.3,2024-04-07
18520,1210,2024-04-26,12042.3,12042.3,2024-05-08
18521,1211,2024-10-16,86636.38,86636.38,2024-10-17
18522,1211,2024-11-15,86636.38,86636.38,2024-11-12
18523,1211,2024-12-15,86636.38,86636.38,2024-12-16
18524,1211,2025-01-14,86636.38,86636.38,2025-01-16
18525,1211,2025-02-13,86636.38,86636.38,2025-02-18
18526,1211,2025-03-15,86636.38,86636.38,2025-03-22
18527,1211,2025-04-14,86636.38,86636.38,2025-04-16
18528,1211,2025-05-14,86636.38,86636.38,2025-05-23
18529,1211,2025-06-13,86636.38,86636.38,2025-06-14
18530,1211,2025-07-13,86636.38,86636.38,2025-07-22
18531,1211,2025-08-12,86636.38,86636.38,2025-08-10
18532,1211,2025-09-11,86636.38,86636.38,2025-09-20
18533,1212,2023-09-22,43598.4,43598.4,2023-09-25
18534,1212,2023-10-22,43598.4,43598.4,2023-10-24
18535,1212,2023-11-21,43598.4,43598.4,2023-12-03
18536,1212,2023-12-21,43598.4,43598.4,2023-12-28
18537,1212,2024-01-20,43598.4,43598.4,2024-01-19
18538,1212,2024-02-19,43598.4,43598.4,2024-02-19
18539,1212,2024-03-20,43598.4,43598.4,2024-03-31
18540,1212,2024-04-19,43598.4,43598.4,2024-04-24
18541,1212,2024-05-19,43598.4,43598.4,2024-05-18
18542,1212,2024-06-18,43598.4,43598.4,2024-06-16
18543,1212,2024-07-18,43598.4,43598.4,2024-07-30
18544,1212,2024-08-17,43598.4,43598.4,2024-08-25
18545,1213,2023-03-26,130180.42,130180.42,2023-04-04
18546,1213,2023-04-25,130180.42,130180.42,2023-04-29
18547,1213,2023-05-25,130180.42,130180.42,2023-05-31
18548,1213,2023-06-24,130180.42,130180.42,2023-07-05
18549,1213,2023-07-24,130180.42,130180.42,2023-07-25
18550,1213,2023-08-23,130180.42,130180.42,2023-09-03
18551,1213,2023-09-22,130180.42,130180.42,2023-09-26
18552,1213,2023-10-22,130180.42,130180.42,2023-10-31
18553,1213,2023-11-21,130180.42,130180.42,2023-11-20
18554,1213,2023-12-21,130180.42,130180.42,2023-12-18
18555,1213,2024-01-20,130180.42,130180.42,2024-01-30
18556,1213,2024-02-19,130180.42,130180.42,2024-03-02
18557,1213,2024-03-20,130180.42,130180.42,2024-03-26
18558,1213,2024-04-19,130180.42,130180.42,2024-04-23
18559,1213,2024-05-19,130180.42,130180.42,2024-05-20
18560,1213,2024-06-18,130180.42,130180.42,2024-06-17
18561,1213,2024-07-18,130180.42,130180.42,2024-07-21
18562,1213,2024-08-17,130180.42,130180.42,2024-08-21
18563,1213,2024-09-16,130180.42,130180.42,2024-09-16
18564,1213,2024-10-16,130180.42,130180.42,2024-10-22
18565,1214,2023-01-23,110932.01,110932.01,2023-01-20
18566,1214,2023-02-22,110932.01,110932.01,2023-03-01
18567,1214,2023-03-24,110932.01,110932.01,2023-04-02
18568,1214,2023-04-23,110932.01,110932.01,2023-04-20
18569,1214,2023-05-23,110932.01,110932.01,2023-05-25
18570,1214,2023-06-22,110932.01,110932.01,2023-06-22
18571,1214,2023-07-22,110932.01,110932.01,2023-07-29
18572,1214,2023-08-21,110932.01,110932.01,2023-09-01
