harvest_id,farm_id,product_id,harvest_date,volume_kg,field_agent_employee_id
2506,3492,1,2024-09-24,1607.17,955
2507,4399,99,2025-10-28,4451.38,981
2508,1146,98,2026-06-01,4788.19,923
2509,1173,55,2026-04-04,5851.9,960
2510,6731,77,2026-06-30,7373.05,1044
2511,1647,30,2024-09-12,1997.78,1193
2512,5526,132,2024-06-04,630.26,1107
2513,1495,71,2024-05-06,3346.69,1050
2514,4564,29,2026-06-07,1036.8,1085
2515,205,108,2026-04-21,1190.2,909
2516,4296,131,2026-06-30,4473.33,934
2517,4605,15,2026-06-05,4218.86,982
2518,1286,75,2025-05-16,4595.73,1130
2519,756,36,2026-04-23,2180.51,1179
2520,786,6,2024-04-12,381.23,1075
2521,6519,114,2025-10-10,1113.0,1129
2522,6257,117,2024-11-27,3532.49,910
2523,2173,13,2025-07-28,2016.51,1070
2524,2912,48,2024-04-07,4835.46,1002
2525,3106,51,2026-06-30,6665.34,1142
2526,2010,76,2025-10-04,6639.26,1014
2527,1003,1,2026-06-17,2417.16,1066
2528,262,78,2025-04-13,2868.95,924
2529,5387,94,2024-08-02,3072.34,1200
2530,2817,35,2024-11-25,3334.25,1046
2531,6809,90,2026-02-08,1735.84,1185
2532,2265,88,2026-06-30,4294.5,1061
2533,1567,112,2025-05-14,1640.24,948
2534,416,93,2026-06-30,1682.66,1074
2535,1706,49,2024-05-27,2743.99,932
2536,6178,32,2024-09-21,7586.44,918
2537,5442,89,2024-09-22,7703.82,1097
2538,2958,55,2025-04-10,5508.3,1020
2539,6514,131,2025-04-13,4332.6,1168
2540,2019,98,2025-12-16,3471.89,1002
2541,4384,62,2024-02-08,3812.7,1019
2542,3660,9,2025-02-06,5033.69,1132
2543,5055,44,2026-04-10,1356.05,1158
2544,6580,105,2024-05-21,5697.04,969
2545,4127,65,2024-05-23,5389.64,1190
2546,766,136,2024-08-22,1708.48,1024
2547,6578,133,2025-03-03,6086.87,1155
2548,957,134,2026-06-30,5460.21,1015
2549,4467,74,2025-12-14,6691.3,1153
2550,2153,26,2025-08-02,1647.71,1098
2551,1079,138,2025-06-14,6794.61,1183
2552,982,139,2024-05-10,5941.24,1011
2553,1278,61,2026-06-30,2567.64,919
2554,645,26,2025-11-10,3286.91,1141
2555,6343,106,2026-06-30,5208.79,1062
2556,1408,4,2026-04-13,4616.39,1085
2557,6257,48,2026-02-14,2575.73,1162
2558,4534,94,2024-09-27,3025.77,1101
2559,4572,84,2025-05-06,1106.42,1119
2560,6685,88,2026-05-28,2639.26,1162
2561,3448,11,2026-06-30,6563.78,1150
2562,4962,51,2026-02-26,1422.28,945
2563,4936,133,2025-06-13,5297.76,1004
2564,421,134,2026-06-09,5376.72,1176
2565,2550,70,2026-06-30,2471.8,944
2566,4155,32,2024-12-06,5358.62,1020
2567,6668,6,2024-02-15,7627.71,1104
2568,6135,95,2026-05-16,2159.21,1141
2569,1589,85,2024-09-21,6886.9,1084
2570,1190,62,2026-05-10,5916.51,1137
2571,3552,103,2025-04-08,4933.92,974
2572,3521,70,2024-09-01,4423.8,962
2573,1000,11,2026-04-14,3718.47,1114
2574,125,130,2024-05-20,3819.92,1070
2575,2046,110,2026-06-30,7875.51,922
2576,3576,101,2025-07-18,4498.81,1087
2577,6616,25,2026-02-13,5917.83,1010
2578,2507,83,2026-06-30,4865.46,1019
2579,6832,92,2024-10-21,5950.65,925
2580,581,35,2025-11-26,7946.71,1158
2581,5736,70,2026-06-30,7642.53,1045
2582,147,61,2024-10-12,451.21,1032
2583,3166,73,2025-10-17,4629.15,911
2584,6114,31,2024-02-12,5114.94,906
2585,130,127,2024-01-11,2221.75,942
2586,3620,113,2026-03-23,2335.67,967
2587,5825,104,2025-11-20,3375.35,1044
2588,4253,28,2026-05-22,4065.33,1008
2589,5493,46,2025-09-04,1083.38,1027
2590,5741,123,2025-09-17,7324.37,1066
2591,2792,41,2024-12-27,6435.68,1152
2592,5143,137,2024-08-12,1660.05,1162
2593,63,27,2025-03-15,5328.04,945
2594,5212,112,2024-08-18,4886.93,1097
2595,4224,95,2025-10-14,1800.47,1029
2596,382,138,2024-05-13,5833.72,995
2597,2723,86,2024-06-12,4625.89,1094
2598,2853,67,2024-10-20,460.56,1014
2599,1436,99,2026-06-30,5393.54,909
2600,1201,66,2025-09-04,6134.46,945
2601,3734,28,2024-01-21,1578.95,1119
2602,1610,102,2024-05-01,590.45,1168
2603,241,111,2025-02-10,6056.05,941
2604,1145,96,2025-10-01,3868.01,1136
2605,2036,41,2025-09-19,7193.11,920
2606,5763,114,2025-06-17,5691.64,963
2607,6874,96,2024-03-01,6265.63,1058
2608,6638,16,2025-11-12,4582.35,1089
2609,4217,107,2024-01-24,548.27,989
2610,5694,4,2026-06-30,6022.24,1004
2611,2019,99,2025-03-22,1930.96,1197
2612,5478,122,2025-10-11,5185.2,1053
2613,2767,68,2026-04-26,7532.82,963
2614,5750,113,2024-11-22,5365.85,1046
2615,2854,91,2026-03-03,630.77,1198
2616,3441,48,2025-10-05,2364.91,1126
2617,1157,25,2025-11-19,846.37,1005
2618,2082,94,2024-04-02,7872.87,1187
2619,2382,29,2024-05-07,7341.64,1091
2620,1233,134,2024-12-07,1784.14,1117
2621,3965,53,2025-10-14,6982.61,1139
2622,1109,87,2024-10-20,6273.32,1059
2623,1082,73,2026-04-19,5098.12,949
2624,164,36,2024-05-09,230.12,926
2625,2409,2,2026-02-04,3553.55,1188
2626,2167,44,2026-02-05,4462.0,1069
2627,4428,110,2025-05-09,4653.63,1078
2628,1334,19,2026-06-08,7504.17,1056
2629,2370,133,2025-06-06,2050.28,909
2630,1456,126,2026-03-02,1621.66,1121
2631,4001,7,2024-12-03,5335.76,995
2632,3211,85,2024-02-20,6663.5,975
2633,4563,19,2025-06-09,3128.96,970
2634,5210,71,2024-05-13,3781.13,1153
2635,717,65,2026-03-09,493.0,941
2636,221,61,2026-06-30,5108.6,1025
2637,921,32,2026-02-06,7756.67,1165
2638,3111,77,2026-06-30,7781.36,1052
2639,2020,94,2024-08-20,4390.56,1027
2640,1628,89,2025-06-14,2641.83,1107
2641,534,58,2024-10-28,2703.64,923
2642,1872,40,2026-05-09,932.24,941
2643,4489,20,2024-05-21,3920.31,976
2644,5675,118,2026-04-15,2516.51,1157
2645,238,55,2025-11-06,833.0,1145
2646,6065,14,2026-06-30,468.73,975
2647,2998,84,2025-11-23,7955.29,1171
2648,3941,85,2026-03-03,5465.99,1175
2649,3897,50,2026-05-17,572.4,1093
2650,3292,75,2024-01-24,2336.34,1055
2651,3668,83,2025-05-08,3403.67,1075
2652,3124,66,2026-06-30,3092.45,1030
2653,4651,53,2025-06-19,4000.13,1108
2654,3415,96,2024-03-13,2086.98,1170
2655,4568,18,2024-09-18,5081.89,929
2656,3779,11,2026-01-23,3253.53,1025
2657,5540,28,2025-10-21,6814.33,1179
2658,493,10,2025-05-25,5897.88,947
2659,3469,4,2024-04-11,7399.84,917
2660,3053,95,2026-02-08,3587.86,922
2661,4518,112,2025-08-28,1019.4,909
2662,720,91,2026-06-30,5057.63,1198
2663,3758,108,2025-05-11,5723.16,1064
2664,665,46,2025-11-15,6063.2,1188
2665,3808,3,2026-05-16,1186.74,1048
2666,3937,77,2025-05-27,2239.85,1128
2667,4228,135,2025-11-17,3424.67,957
2668,1794,112,2024-03-15,4953.85,901
2669,3889,27,2025-04-05,7712.22,1150
2670,2829,11,2024-11-02,7833.38,1135
2671,1262,128,2025-04-19,1651.28,966
2672,6108,12,2024-06-03,3674.24,1161
2673,1196,13,2025-04-16,7738.08,999
2674,841,96,2026-06-30,4323.68,1014
2675,1709,42,2024-01-18,4212.27,950
2676,4839,91,2026-06-30,2060.14,1143
2677,5794,60,2025-10-01,297.82,903
2678,328,2,2024-09-16,4282.16,1189
2679,5009,67,2026-06-30,7791.46,972
2680,3899,140,2026-06-30,2602.97,998
2681,6663,50,2025-08-11,7190.72,1097
2682,4872,133,2026-05-17,6525.11,945
2683,29,50,2025-05-16,4904.13,1198
2684,214,28,2026-06-30,4223.86,964
2685,5605,84,2026-06-30,1225.13,1158
2686,1417,135,2025-12-06,2436.07,1182
2687,6586,68,2025-11-28,5422.09,1100
2688,4113,67,2024-04-26,939.64,1027
2689,449,53,2024-09-22,1897.22,1146
2690,3898,54,2025-01-27,2646.92,981
2691,878,50,2025-03-12,3269.37,1171
2692,1655,32,2024-03-12,7497.1,1031
2693,6510,41,2024-05-06,2370.96,1014
2694,1042,31,2024-12-17,7962.42,988
2695,1043,129,2026-05-24,1813.62,1069
2696,804,138,2025-05-05,6143.41,1030
2697,3255,58,2024-04-27,1048.68,1100
2698,2754,9,2024-07-15,5023.84,967
2699,4721,98,2025-10-15,7447.69,1138
2700,6883,119,2026-01-28,4134.69,981
2701,3663,53,2024-05-15,3844.91,1198
2702,6226,112,2026-06-30,2986.39,916
2703,6187,93,2026-05-27,2510.27,1100
2704,331,112,2026-06-30,4048.83,1099
2705,6477,71,2025-12-14,5589.7,960
2706,1399,71,2026-06-30,3598.86,907
2707,5776,116,2024-01-23,6748.21,932
2708,1113,103,2025-05-16,1511.78,948
2709,3714,71,2025-09-10,7875.74,1090
2710,1744,101,2025-04-06,7190.11,1092
2711,3285,133,2026-01-15,6767.38,1139
2712,4625,125,2025-06-13,6283.84,1131
2713,170,59,2026-04-26,7975.45,1031
2714,2069,54,2025-03-15,2776.19,1018
2715,2551,47,2026-06-03,6677.61,969
2716,943,8,2025-10-10,7226.45,931
2717,704,76,2025-04-17,5813.84,1093
2718,5323,100,2025-09-22,6647.49,943
2719,1095,116,2025-10-27,2335.44,934
2720,6621,100,2026-06-26,5299.49,1169
2721,3993,134,2024-05-07,3312.31,935
2722,5090,121,2025-11-28,2298.42,1090
2723,6671,112,2024-12-09,7672.94,942
2724,3344,55,2026-06-30,7864.09,1004
2725,4461,60,2024-06-18,2820.58,1110
2726,6201,125,2024-03-01,6675.43,1174
2727,406,84,2026-02-16,5818.56,1115
2728,4691,18,2025-09-05,347.04,1127
2729,4374,113,2026-06-30,2434.23,1188
2730,6899,94,2025-01-17,6938.29,995
2731,3057,69,2026-06-30,6237.8,1145
2732,6820,69,2026-02-26,4726.36,929
2733,6916,8,2025-08-13,781.4,983
2734,864,96,2024-04-26,6740.5,1044
2735,6594,111,2025-11-22,1873.27,921
2736,2672,18,2024-08-24,5843.34,1197
2737,888,135,2024-04-09,6953.16,1074
2738,2341,89,2026-06-16,2607.9,904
2739,1635,103,2026-01-10,429.64,935
2740,469,79,2026-01-07,6804.72,1137
2741,5332,69,2024-04-21,3242.08,1161
2742,4698,95,2026-06-10,1918.68,1009
2743,268,20,2025-06-01,483.74,1063
2744,4481,127,2024-09-17,5762.15,959
2745,3104,39,2026-05-16,4502.09,1051
2746,2017,29,2025-04-06,3216.51,1061
2747,6917,102,2025-01-27,2872.35,974
2748,630,77,2026-06-30,1986.79,1006
2749,796,82,2026-06-30,7529.18,1037
2750,902,32,2025-11-27,6954.75,1057
2751,4757,14,2024-01-17,5969.57,1043
2752,5282,136,2026-01-03,1699.83,1026
2753,588,95,2026-06-30,3045.37,1010
2754,6403,43,2026-06-30,2805.41,1135
2755,2578,82,2026-06-25,7278.51,1198
2756,6089,99,2026-03-23,724.94,941
2757,1569,79,2024-04-28,6226.79,1172
2758,5007,86,2026-06-30,7616.99,961
2759,2432,92,2026-06-30,4485.05,992
2760,1925,96,2024-05-25,4349.61,1036
2761,5397,90,2024-04-09,1060.04,967
2762,5788,117,2024-03-14,1290.35,1178
2763,6914,86,2026-06-30,6873.94,1195
2764,6951,107,2024-09-12,860.48,1040
2765,5873,126,2024-05-26,6468.84,976
2766,1325,97,2024-04-17,220.9,1038
2767,1170,52,2025-09-05,4997.27,1184
2768,5352,129,2026-06-30,6315.07,1183
2769,4087,104,2025-11-14,5188.08,916
2770,2906,121,2024-04-09,1809.69,1070
2771,3463,81,2025-11-24,2867.75,1155
2772,5637,107,2024-10-18,4787.2,1095
2773,4092,7,2024-06-21,1939.28,1059
2774,1018,16,2026-05-21,6069.08,1083
2775,6598,119,2026-06-30,3829.36,1037
2776,2161,81,2024-02-20,7164.14,952
2777,4293,57,2024-03-15,623.91,1113
2778,2659,18,2026-04-23,3198.68,1194
2779,4683,128,2025-10-16,1681.75,972
2780,6549,73,2026-04-01,744.38,1129
2781,4657,28,2025-05-21,3643.63,1045
2782,653,104,2026-01-02,2748.46,953
2783,3586,50,2026-06-30,3048.98,1131
2784,2907,96,2025-07-19,5045.62,937
2785,6814,52,2025-04-14,791.82,1124
2786,4155,115,2024-03-02,1454.89,1180
2787,900,139,2024-09-11,2212.78,1123
2788,4121,70,2026-06-10,7326.11,1062
2789,101,98,2025-01-21,1998.33,1068
2790,5720,21,2026-06-30,3116.12,1134
2791,1365,122,2024-11-16,6205.38,1035
2792,2125,10,2025-05-01,1644.81,998
2793,3518,118,2025-10-17,2490.91,958
2794,32,74,2025-06-24,7914.96,1026
2795,3890,82,2026-06-30,4304.23,1106
2796,4258,23,2025-10-12,6919.7,1080
2797,4618,80,2026-06-28,3832.95,1096
2798,5448,100,2026-01-11,4546.75,1197
2799,4862,77,2024-06-01,3635.12,1102
2800,1293,106,2025-11-05,2554.78,1160
2801,185,92,2025-07-01,7725.7,974
2802,5698,103,2025-06-16,6849.18,912
2803,6315,64,2025-04-25,1751.74,1090
2804,3373,67,2024-05-26,451.11,993
2805,1751,25,2025-10-06,3180.53,984
2806,3968,53,2025-03-18,2506.15,1022
2807,761,137,2025-11-08,5862.36,973
2808,3921,17,2024-01-17,1738.7,947
2809,5845,99,2024-05-25,4076.18,1117
2810,3117,110,2026-04-15,3790.73,1038
2811,2646,58,2024-10-02,5695.32,980
2812,3319,57,2025-08-24,5999.67,1014
2813,5588,123,2026-06-30,4242.09,1016
2814,3498,72,2025-04-06,2045.29,1006
2815,704,10,2026-06-16,1013.14,949
2816,3573,58,2024-05-17,7295.63,1004
2817,3636,53,2026-03-28,4524.31,1152
2818,1462,76,2026-01-08,4785.29,1200
2819,1700,55,2024-10-28,868.16,946
2820,1108,126,2025-11-01,4746.84,1132
2821,6368,84,2026-02-19,3283.89,1086
2822,4828,129,2024-10-11,3210.08,986
2823,1811,20,2024-11-11,6010.26,1052
2824,1094,127,2025-06-11,2883.8,1040
2825,3236,24,2024-09-11,2377.42,1001
2826,2101,9,2025-10-26,6450.81,1053
2827,6668,26,2024-11-01,6555.81,1157
2828,6508,11,2024-08-16,2863.28,1183
2829,1915,59,2025-04-22,4190.12,1024
2830,4863,75,2026-06-30,2083.83,947
2831,1240,138,2024-04-07,226.86,1067
2832,4572,121,2025-01-02,2264.8,918
2833,5434,14,2026-06-30,2717.79,1003
2834,140,105,2025-10-01,3155.32,1154
2835,4046,28,2026-06-30,3555.23,934
2836,5519,29,2024-07-04,1328.34,927
2837,2719,18,2026-06-30,2205.18,978
2838,689,29,2024-06-19,4038.32,1138
2839,2418,93,2024-12-15,4577.18,936
2840,2273,19,2025-05-07,3576.76,991
2841,6161,130,2024-06-14,6037.13,979
2842,146,32,2025-02-12,5666.51,1028
2843,1668,23,2024-05-24,3749.46,1066
2844,560,72,2026-06-30,3241.32,1030
2845,3269,84,2024-09-16,1825.38,1069
2846,6752,138,2026-06-30,3103.87,1088
2847,3404,88,2024-07-01,5687.92,1084
2848,369,112,2024-05-28,655.41,1181
2849,1747,119,2025-11-11,6227.8,1041
2850,1865,127,2024-04-03,5162.44,929
2851,5285,95,2025-02-15,2044.93,1023
2852,3944,97,2024-04-18,7262.3,1200
2853,6810,96,2025-08-08,3566.7,953
2854,1990,78,2024-09-10,3757.53,1167
2855,4456,36,2025-01-03,1663.47,1117
2856,2805,15,2026-03-11,3735.34,1191
2857,6368,119,2025-02-16,576.87,1130
2858,117,19,2025-09-21,4548.7,956
2859,6264,88,2024-11-25,5658.32,943
2860,6767,96,2026-06-30,1883.8,906
2861,6276,74,2025-11-14,7417.85,945
2862,1740,23,2025-07-12,1200.32,967
2863,1518,123,2026-01-23,5461.5,1048
2864,5013,64,2025-06-25,2420.93,913
2865,6118,44,2026-02-13,4571.77,1186
2866,6933,84,2024-11-17,5045.05,1176
2867,1853,107,2025-05-25,1235.46,1031
2868,6524,66,2026-06-30,4721.53,1045
2869,5337,127,2025-03-21,6209.96,962
2870,6421,37,2026-06-30,6404.41,1166
2871,6923,79,2026-06-30,6950.92,1119
2872,2796,138,2026-06-10,1866.56,962
2873,6018,33,2025-06-07,5616.99,1142
2874,4817,15,2025-05-11,1612.95,1144
2875,3366,120,2025-04-25,2523.2,979
2876,1384,108,2026-04-14,1782.08,1171
2877,4847,138,2026-04-18,7240.7,1162
2878,322,66,2025-04-24,3824.41,964
2879,3665,111,2026-03-08,1490.94,1125
2880,1379,85,2026-04-13,7922.16,958
2881,6761,20,2026-05-14,6799.68,958
2882,901,1,2025-10-08,6365.06,1120
2883,5591,114,2025-03-28,505.89,1084
2884,5697,67,2026-06-10,1398.44,924
2885,1875,108,2026-05-06,1198.58,925
2886,6994,122,2024-08-17,736.42,1023
2887,2149,37,2026-03-07,5974.36,905
2888,6828,139,2026-06-26,4470.82,997
2889,6658,80,2026-06-30,6839.81,1080
2890,2220,79,2025-05-25,7134.44,907
2891,3091,114,2025-10-02,7373.81,1078
2892,1784,83,2026-06-30,6176.88,1006
2893,1566,2,2025-06-23,6433.99,939
2894,1575,50,2026-05-07,7433.35,1117
2895,3666,125,2024-04-02,5886.41,915
2896,1843,32,2026-06-30,4146.83,961
2897,534,6,2025-09-28,5757.9,1102
2898,2317,7,2026-05-20,1415.54,946
2899,2619,129,2024-02-19,2683.32,985
2900,3017,115,2026-05-20,6986.5,1013
2901,698,70,2025-11-23,5297.54,1093
2902,3836,112,2026-06-30,3349.73,1081
2903,6101,1,2024-05-07,7218.18,1149
2904,366,11,2025-11-20,4007.02,924
2905,3685,13,2026-01-04,6894.63,984
2906,2630,9,2024-05-05,3147.38,1186
2907,2951,38,2026-04-22,3037.76,1141
2908,6843,9,2026-05-15,1332.65,1109
2909,5881,19,2026-06-30,2154.21,1135
2910,3716,9,2024-11-22,6856.96,930
2911,4483,26,2024-01-17,850.46,1165
2912,2788,52,2025-10-20,2395.75,1055
2913,6548,45,2024-04-05,1978.38,939
2914,4994,39,2026-04-18,7572.76,1019
2915,2661,134,2024-05-19,661.42,1138
2916,4234,119,2024-12-01,6450.13,1008
2917,4848,79,2025-08-25,3967.23,1113
2918,3200,138,2024-10-07,5715.19,967
2919,2368,114,2024-09-06,7462.58,1198
2920,4530,140,2026-06-30,6842.94,1035
2921,6913,95,2025-05-25,7586.79,1020
2922,925,84,2024-11-18,7779.2,1011
2923,1252,58,2025-11-28,7579.99,919
2924,5878,130,2025-09-18,5528.04,966
2925,2988,80,2025-04-04,4270.19,1193
2926,5343,90,2025-04-17,4826.02,1151
2927,4109,7,2024-06-07,4491.89,909
2928,6742,77,2024-06-09,777.41,1152
2929,3014,139,2025-04-23,4668.33,1176
2930,3706,76,2025-03-16,7765.45,972
2931,3695,64,2024-06-04,5924.94,964
2932,616,55,2025-10-05,5628.21,977
2933,5834,120,2025-06-14,6703.32,903
2934,3148,44,2026-06-30,6820.77,1016
2935,756,121,2024-10-18,3906.72,1070
2936,5318,31,2026-06-11,315.53,1073
2937,5357,120,2025-05-13,3225.24,1193
2938,4569,30,2026-03-15,1227.2,905
2939,3898,31,2025-10-14,2890.49,988
2940,4924,32,2024-09-14,5613.46,996
2941,6075,134,2026-06-30,7486.96,927
2942,5838,116,2026-06-21,1715.12,956
2943,4333,16,2024-10-08,883.39,1183
2944,6139,92,2024-05-14,5490.87,1072
2945,4003,88,2024-05-08,2918.01,1019
2946,4003,81,2024-12-25,4584.28,1162
2947,4132,19,2024-10-01,2457.42,902
2948,4356,126,2026-04-13,6937.55,957
2949,6477,39,2026-05-28,898.17,997
2950,1574,120,2024-10-25,2312.38,1074
2951,5270,97,2025-05-03,6772.14,1076
2952,6470,61,2024-06-02,1785.99,1113
2953,1255,21,2026-01-04,3201.74,1173
2954,4998,59,2024-06-14,2336.63,954
2955,6160,81,2026-04-23,7407.47,977
2956,3454,118,2024-09-11,2673.25,984
2957,6739,90,2026-06-30,4307.83,1007
2958,1706,17,2026-06-30,5272.61,921
2959,596,66,2024-07-24,3736.25,1064
2960,5993,123,2026-06-30,6296.0,1110
2961,3061,24,2025-05-09,4670.65,1052
2962,6312,24,2024-10-10,1788.49,1165
2963,4923,30,2024-07-12,2484.65,1098
2964,1633,91,2024-06-07,7806.07,948
2965,4838,31,2024-03-24,3817.33,919
2966,2470,69,2024-06-28,2653.18,942
2967,1730,121,2024-03-23,2884.16,1057
2968,2694,31,2025-08-26,2252.48,1090
2969,2293,20,2026-02-18,2927.8,1095
2970,991,123,2026-06-30,2199.77,989
2971,2511,116,2024-03-18,371.32,981
2972,5982,37,2025-11-10,872.4,1080
2973,6753,9,2025-06-04,1853.16,1159
2974,2371,134,2024-04-14,4810.06,1103
2975,5513,28,2025-08-20,2064.35,1032
2976,1791,115,2025-05-11,4176.74,1075
2977,3818,36,2025-04-21,6883.82,1016
2978,298,1,2025-06-17,1468.42,1059
2979,6566,25,2025-06-06,7882.45,1028
2980,4193,12,2026-01-02,7619.31,1028
2981,2537,58,2025-11-08,4536.45,1173
2982,2690,86,2024-01-18,5496.28,1088
2983,693,68,2026-05-01,4327.75,1120
2984,5411,136,2024-03-24,6681.34,916
2985,6286,56,2026-06-21,5400.42,936
2986,666,41,2025-09-08,6992.08,1080
2987,6229,67,2025-11-18,3168.87,972
2988,4945,135,2025-06-04,4575.01,1177
2989,1815,140,2024-04-16,983.45,1039
2990,4020,57,2025-04-04,3560.86,1077
2991,475,86,2026-06-05,2098.91,1087
2992,6612,23,2024-08-10,3624.38,1093
2993,3780,80,2025-05-05,3035.97,1198
2994,2678,58,2025-06-17,6500.21,992
2995,102,79,2026-06-30,4387.24,1132
2996,2437,66,2025-05-17,7330.19,1121
2997,814,26,2025-06-27,3280.58,1115
2998,1285,25,2026-04-25,5500.63,1024
2999,4614,104,2026-05-20,3386.06,1024
3000,2046,121,2026-06-30,7197.11,1179
3001,538,84,2026-06-30,3070.95,942
3002,1077,56,2025-08-12,1335.85,1131
3003,2224,10,2024-05-08,2268.0,941
3004,6813,76,2025-09-24,4153.83,1100
3005,4880,76,2026-06-30,7760.13,921
3006,1260,53,2026-06-30,5887.49,1173
3007,4452,36,2025-04-18,7317.23,1100
3008,714,37,2026-06-30,6971.45,939
3009,1327,89,2026-06-30,3008.1,1170
3010,968,44,2024-03-02,5230.27,950
3011,719,131,2025-11-11,6728.38,1194
3012,1242,108,2024-09-22,7376.25,952
3013,2582,122,2026-04-26,4398.77,1132
3014,4474,31,2025-05-22,7070.88,963
3015,3324,86,2024-01-24,1053.96,1153
3016,2960,118,2026-04-16,6889.94,1056
3017,503,130,2026-05-11,5004.98,1187
3018,407,114,2025-06-18,4259.09,942
3019,2998,22,2024-05-15,670.48,1123
3020,2462,64,2024-03-07,3597.06,1036
3021,6401,6,2026-06-30,5630.55,934
3022,766,59,2024-04-11,5125.2,1171
3023,1980,29,2024-03-26,7274.34,998
3024,558,66,2025-10-25,5078.56,1009
3025,1413,12,2026-06-30,6165.38,1068
3026,5985,130,2025-10-07,7147.77,1169
3027,2657,68,2025-03-11,7887.81,1076
3028,4457,85,2025-07-03,6915.97,1151
3029,522,11,2025-11-12,2389.68,1105
3030,2771,140,2024-09-21,3321.12,904
3031,6548,61,2026-06-23,7234.28,1003
3032,1782,26,2025-06-01,2187.89,1132
3033,2078,16,2025-01-16,6443.91,901
3034,4974,34,2025-08-07,6440.85,978
3035,2263,11,2024-06-10,7528.5,974
3036,5231,83,2025-08-25,572.2,1058
3037,5237,107,2026-04-28,2262.44,1177
3038,2988,2,2026-06-30,3331.43,945
3039,3494,85,2026-06-02,2957.58,959
3040,5680,136,2024-09-13,5025.1,1103
3041,918,106,2024-04-05,1727.13,1068
3042,2484,118,2024-11-06,4718.2,1013
3043,4015,51,2025-05-03,2963.35,908
3044,4362,63,2024-11-01,3990.32,1183
3045,6248,12,2026-03-26,2369.49,916
3046,246,136,2025-04-22,6143.61,1159
3047,2677,44,2025-09-12,1719.89,914
3048,4550,131,2024-08-27,2563.24,1176
3049,6434,50,2024-03-03,525.93,1178
3050,6035,35,2026-06-30,7898.65,1057
3051,3820,39,2025-02-07,1172.54,1129
3052,3883,48,2024-03-19,4187.85,915
3053,6034,90,2026-05-16,1358.22,1084
3054,2674,58,2025-10-19,1067.28,1016
3055,3262,12,2025-01-05,6895.58,1150
3056,4496,115,2024-08-14,7086.66,1090
3057,6401,99,2024-05-17,6076.41,1147
3058,502,86,2025-10-07,3173.37,1177
3059,6245,21,2026-06-30,2585.25,1032
3060,3992,75,2024-10-03,3774.72,1059
3061,4888,94,2024-05-13,907.39,972
3062,1752,101,2026-03-24,1453.71,1103
3063,1753,57,2026-06-30,3126.06,1160
3064,6245,128,2026-06-30,4995.97,1032
3065,1709,84,2024-11-13,5300.49,941
3066,6670,38,2025-08-05,835.6,994
3067,5447,77,2026-06-30,2383.29,1085
3068,1812,88,2025-05-23,1909.12,907
3069,1805,132,2026-04-18,2488.61,989
3070,839,60,2026-06-30,7033.04,1147
3071,3636,126,2025-10-05,674.26,1144
3072,3772,8,2024-03-06,1384.69,1185
3073,6988,36,2024-04-15,1625.08,1109
3074,6820,85,2025-06-24,1540.7,1136
3075,5043,82,2026-06-30,4794.63,952
3076,4743,42,2024-10-11,3473.33,927
3077,4675,32,2024-08-16,3033.05,1039
3078,4636,8,2024-01-20,2659.26,988
3079,232,12,2026-01-14,969.67,1002
3080,2580,63,2025-09-28,7973.44,1143
3081,2022,49,2026-05-03,7907.25,1120
3082,4788,61,2026-03-25,1288.55,992
3083,667,47,2025-12-22,6173.26,1135
3084,3258,100,2026-03-24,2741.91,1109
3085,5600,3,2026-04-11,5038.98,1030
3086,3162,20,2024-09-04,3063.88,924
3087,2917,83,2024-09-24,6579.29,1023
3088,2647,95,2025-10-08,4058.71,1162
3089,4477,54,2024-02-22,1638.46,1013
3090,1240,46,2025-11-19,4012.06,904
3091,6469,13,2026-01-15,6528.85,1120
3092,2147,30,2024-04-06,774.89,1089
3093,1720,83,2025-01-23,4554.99,909
3094,2951,49,2026-02-22,3764.31,1033
3095,2550,58,2026-04-11,686.13,1100
3096,66,28,2025-12-23,1603.91,910
3097,3291,102,2024-05-07,2080.81,999
3098,6315,83,2024-09-10,3728.54,952
3099,4044,37,2025-10-21,6504.66,986
3100,3427,88,2024-05-24,3210.83,990
3101,472,18,2026-04-07,4843.02,1001
3102,4730,74,2025-09-27,4714.74,1125
3103,2214,16,2025-11-06,907.22,1018
3104,6208,132,2026-04-19,2928.45,1186
3105,4238,129,2025-09-15,6094.94,1159
3106,1231,124,2026-01-09,6382.4,1118
3107,1624,31,2025-10-06,1814.43,1174
3108,4681,12,2026-06-30,1393.35,1188
3109,384,2,2025-06-04,6097.96,982
3110,3320,123,2026-02-04,6165.2,909
3111,4826,31,2026-06-30,7891.2,1101
3112,182,50,2025-04-18,4892.3,1024
3113,1292,33,2026-05-09,6172.56,1200
3114,6541,66,2024-02-08,5726.8,929
3115,372,100,2026-06-30,6657.49,987
3116,5752,4,2024-04-13,7111.98,1178
3117,6831,18,2025-10-19,3625.11,968
3118,359,86,2026-06-02,4662.15,1166
3119,5234,5,2026-06-30,3881.77,1192
3120,970,89,2025-11-18,7448.68,1021
3121,6170,119,2024-05-14,931.11,1083
3122,3615,50,2026-02-06,7611.66,1194
3123,2798,87,2026-06-30,4650.23,1167
3124,2191,133,2025-05-15,1632.82,922
3125,1069,60,2024-02-09,2474.11,1167
3126,5855,65,2024-07-01,4525.42,917
3127,665,57,2024-05-16,3733.52,951
3128,5791,8,2024-06-27,5792.77,941
